Site,Exclosure,Disturbance,Plot Name,Date,FG,index,Year,Total_Hits_FG,project,Total Hits,Total_Weight_FG,hits,weight
steckley,livestock ex,fire,,2017-07-17,Forb,48,2017,2,NEX,2,235.9,0.0,0.0
steckley,livestock ex,fire,,2017-07-17,Brome,48,2017,2,NEX,2,235.9,0.0,40.31999999999999
steckley,livestock ex,fire,,2018-07-31,C3,49,2018,49,NEX,49,276.36,7.0,24.74
steckley,livestock ex,fire,,2018-07-31,Total,49,2018,49,NEX,49,276.36,49.0,276.36
steckley,livestock ex,fire,,2018-07-31,Subshrub,49,2018,49,NEX,49,276.36,0.0,0.0
steckley,livestock ex,fire,,2018-07-31,SD,49,2018,49,NEX,49,276.36,6.0,74.92
steckley,livestock ex,fire,,2018-07-31,C4,49,2018,49,NEX,49,276.36,29.0,102.5
steckley,livestock ex,fire,,2018-07-31,VUOC,49,2018,49,NEX,49,276.36,0.0,0.78
steckley,livestock ex,fire,,2018-07-31,Forb,49,2018,49,NEX,49,276.36,1.0,14.18
steckley,livestock ex,fire,,2018-07-31,AnnGrass,49,2018,49,NEX,49,276.36,6.0,60.02
steckley,livestock ex,fire,,2018-07-31,Brome,49,2018,49,NEX,49,276.36,6.0,59.24
steckley,livestock ex,fire,,2019-07-30,C3,50,2019,39,NEX,39,180.2,3.0,10.4
steckley,livestock ex,fire,,2019-07-30,Total,50,2019,39,NEX,39,180.2,39.0,180.2
steckley,livestock ex,fire,,2019-07-30,C4,50,2019,39,NEX,39,180.2,11.0,62.3
steckley,livestock ex,fire,,2019-07-30,VUOC,50,2019,39,NEX,39,180.2,0.0,0.6
steckley,livestock ex,fire,,2019-07-30,SD,50,2019,39,NEX,39,180.2,0.0,2.1
steckley,livestock ex,fire,,2019-07-30,Subshrub,50,2019,39,NEX,39,180.2,0.0,0.0
steckley,livestock ex,fire,,2019-07-30,AnnGrass,50,2019,39,NEX,39,180.2,24.0,94.9
steckley,livestock ex,fire,,2019-07-30,Forb,50,2019,39,NEX,39,180.2,1.0,10.5
steckley,livestock ex,fire,,2019-07-30,Brome,50,2019,39,NEX,39,180.2,24.0,94.3
steckley,out,fire,,2017-07-17,Total,51,2017,8,NEX,8,153.82000000000002,8.0,153.82
steckley,out,fire,,2017-07-17,Brome,51,2017,8,NEX,8,153.82000000000002,0.0,0.5800000000000001
steckley,out,fire,,2017-07-17,Forb,51,2017,8,NEX,8,153.82000000000002,0.0,0.0
steckley,out,fire,,2017-07-17,SD,51,2017,8,NEX,8,153.82000000000002,0.0,0.0
steckley,out,fire,,2017-07-17,VUOC,51,2017,8,NEX,8,153.82000000000002,0.0,0.0
steckley,out,fire,,2017-07-17,C3,51,2017,8,NEX,8,153.82000000000002,8.0,53.6
steckley,out,fire,,2017-07-17,AnnGrass,51,2017,8,NEX,8,153.82000000000002,0.0,0.5800000000000001
steckley,out,fire,,2017-07-17,C4,51,2017,8,NEX,8,153.82000000000002,0.0,99.64
steckley,out,fire,,2017-07-17,Subshrub,51,2017,8,NEX,8,153.82000000000002,0.0,0.0
steckley,out,fire,,2018-07-31,Total,52,2018,62,NEX,62,291.96000000000004,62.0,291.96000000000004
steckley,out,fire,,2018-07-31,Brome,52,2018,62,NEX,62,291.96000000000004,0.0,72.58
steckley,out,fire,,2018-07-31,Forb,52,2018,62,NEX,62,291.96000000000004,0.0,12.3
steckley,out,fire,,2018-07-31,SD,52,2018,62,NEX,62,291.96000000000004,8.0,67.9
steckley,out,fire,,2018-07-31,AnnGrass,52,2018,62,NEX,62,291.96000000000004,0.0,72.84
steckley,out,fire,,2018-07-31,VUOC,52,2018,62,NEX,62,291.96000000000004,0.0,0.26
steckley,out,fire,,2018-07-31,C3,52,2018,62,NEX,62,291.96000000000004,7.0,118.46
steckley,out,fire,,2018-07-31,Subshrub,52,2018,62,NEX,62,291.96000000000004,0.0,0.0
steckley,out,fire,,2018-07-31,C4,52,2018,62,NEX,62,291.96000000000004,47.0,20.46
steckley,out,fire,,2019-07-30,Brome,53,2019,22,NEX,22,96.32,9.0,20.7
steckley,out,fire,,2019-07-30,Forb,53,2019,22,NEX,22,96.32,1.0,6.72
steckley,out,fire,,2019-07-30,AnnGrass,53,2019,22,NEX,22,96.32,9.0,20.7
steckley,out,fire,,2019-07-30,VUOC,53,2019,22,NEX,22,96.32,0.0,0.0
steckley,out,fire,,2019-07-30,C3,53,2019,22,NEX,22,96.32,5.0,30.7
steckley,out,fire,,2019-07-30,SD,53,2019,22,NEX,22,96.32,0.0,0.3
steckley,out,fire,,2019-07-30,Total,53,2019,22,NEX,22,96.32,22.0,96.32
steckley,out,fire,,2019-07-30,Subshrub,53,2019,22,NEX,22,96.32,0.0,0.0
steckley,out,fire,,2019-07-30,C4,53,2019,22,NEX,22,96.32,7.0,37.9
steckley,ungulate ex,fire,,2017-07-17,Subshrub,54,2017,21,NEX,21,264.06,0.0,0.0
steckley,ungulate ex,fire,,2017-07-17,SD,54,2017,21,NEX,21,264.06,0.0,0.0
steckley,ungulate ex,fire,,2017-07-17,AnnGrass,54,2017,21,NEX,21,264.06,8.0,33.440000000000005
steckley,ungulate ex,fire,,2017-07-17,C4,54,2017,21,NEX,21,264.06,0.0,0.0
steckley,ungulate ex,fire,,2017-07-17,C3,54,2017,21,NEX,21,264.06,13.0,229.26
steckley,ungulate ex,fire,,2017-07-17,Total,54,2017,21,NEX,21,264.06,21.0,264.06000000000006
steckley,ungulate ex,fire,,2017-07-17,Brome,54,2017,21,NEX,21,264.06,8.0,33.440000000000005
steckley,ungulate ex,fire,,2017-07-17,Forb,54,2017,21,NEX,21,264.06,0.0,1.3600000000000012
steckley,ungulate ex,fire,,2017-07-17,VUOC,54,2017,21,NEX,21,264.06,0.0,0.0
steckley,ungulate ex,fire,,2018-07-31,SD,55,2018,50,NEX,50,231.4,0.0,42.04
steckley,ungulate ex,fire,,2018-07-31,C4,55,2018,50,NEX,50,231.4,12.0,58.88
steckley,ungulate ex,fire,,2018-07-31,AnnGrass,55,2018,50,NEX,50,231.4,37.0,114.68
steckley,ungulate ex,fire,,2018-07-31,Total,55,2018,50,NEX,50,231.4,50.0,231.4
steckley,ungulate ex,fire,,2018-07-31,C3,55,2018,50,NEX,50,231.4,0.0,7.44
steckley,ungulate ex,fire,,2018-07-31,Brome,55,2018,50,NEX,50,231.4,37.0,113.94
steckley,ungulate ex,fire,,2018-07-31,Forb,55,2018,50,NEX,50,231.4,1.0,8.36
steckley,ungulate ex,fire,,2018-07-31,VUOC,55,2018,50,NEX,50,231.4,0.0,0.74
steckley,ungulate ex,fire,,2018-07-31,Subshrub,55,2018,50,NEX,50,231.4,0.0,0.0
steckley,ungulate ex,fire,,2019-07-30,C4,56,2019,74,NEX,74,447.06000000000006,0.0,13.6
steckley,ungulate ex,fire,,2019-07-30,SD,56,2019,74,NEX,74,447.06000000000006,0.0,0.26
steckley,ungulate ex,fire,,2019-07-30,Forb,56,2019,74,NEX,74,447.06000000000006,6.0,4.1
steckley,ungulate ex,fire,,2019-07-30,Brome,56,2019,74,NEX,74,447.06000000000006,21.0,45.1
steckley,ungulate ex,fire,,2019-07-30,Total,56,2019,74,NEX,74,447.06000000000006,74.0,447.06
steckley,ungulate ex,fire,,2019-07-30,AnnGrass,56,2019,74,NEX,74,447.06000000000006,21.0,45.1
steckley,ungulate ex,fire,,2019-07-30,Subshrub,56,2019,74,NEX,74,447.06000000000006,0.0,0.0
steckley,ungulate ex,fire,,2019-07-30,C3,56,2019,74,NEX,74,447.06000000000006,47.0,384.0
steckley,ungulate ex,fire,,2019-07-30,VUOC,56,2019,74,NEX,74,447.06000000000006,0.0,0.0
steckley,livestock ex,prairie dog,,2017-07-17,AnnGrass,57,2017,24,NEX,24,92.34,0.0,0.0
steckley,livestock ex,prairie dog,,2017-07-17,C4,57,2017,24,NEX,24,92.34,0.0,0.0
steckley,livestock ex,prairie dog,,2017-07-17,VUOC,57,2017,24,NEX,24,92.34,0.0,0.0
steckley,livestock ex,prairie dog,,2017-07-17,Brome,57,2017,24,NEX,24,92.34,0.0,0.0
steckley,livestock ex,prairie dog,,2017-07-17,C3,57,2017,24,NEX,24,92.34,24.0,90.92
steckley,livestock ex,prairie dog,,2017-07-17,Total,57,2017,24,NEX,24,92.34,24.0,92.34
steckley,livestock ex,prairie dog,,2017-07-17,SD,57,2017,24,NEX,24,92.34,0.0,0.0
steckley,livestock ex,prairie dog,,2017-07-17,Forb,57,2017,24,NEX,24,92.34,0.0,1.42
steckley,livestock ex,prairie dog,,2017-07-17,Subshrub,57,2017,24,NEX,24,92.34,0.0,0.0
steckley,livestock ex,prairie dog,,2018-07-31,AnnGrass,58,2018,22,NEX,22,251.66,0.0,0.04
steckley,livestock ex,prairie dog,,2018-07-31,C4,58,2018,22,NEX,22,251.66,0.0,0.0
steckley,livestock ex,prairie dog,,2018-07-31,C3,58,2018,22,NEX,22,251.66,19.0,246.12
steckley,livestock ex,prairie dog,,2018-07-31,VUOC,58,2018,22,NEX,22,251.66,0.0,0.04
steckley,livestock ex,prairie dog,,2018-07-31,Brome,58,2018,22,NEX,22,251.66,0.0,0.0
steckley,livestock ex,prairie dog,,2018-07-31,SD,58,2018,22,NEX,22,251.66,0.0,0.52
steckley,livestock ex,prairie dog,,2018-07-31,Total,58,2018,22,NEX,22,251.66,22.0,251.66
steckley,livestock ex,prairie dog,,2018-07-31,Subshrub,58,2018,22,NEX,22,251.66,0.0,0.0
steckley,livestock ex,prairie dog,,2018-07-31,Forb,58,2018,22,NEX,22,251.66,3.0,4.98
steckley,livestock ex,prairie dog,,2019-07-29,Brome,59,2019,66,NEX,66,444.61999999999995,0.0,0.9
steckley,livestock ex,prairie dog,,2019-07-29,AnnGrass,59,2019,66,NEX,66,444.61999999999995,0.0,0.92
steckley,livestock ex,prairie dog,,2019-07-29,C4,59,2019,66,NEX,66,444.61999999999995,0.0,0.2
steckley,livestock ex,prairie dog,,2019-07-29,C3,59,2019,66,NEX,66,444.61999999999995,55.0,430.2
steckley,livestock ex,prairie dog,,2019-07-29,VUOC,59,2019,66,NEX,66,444.61999999999995,0.0,0.02
steckley,livestock ex,prairie dog,,2019-07-29,Total,59,2019,66,NEX,66,444.61999999999995,66.0,444.6199999999999
steckley,livestock ex,prairie dog,,2019-07-29,SD,59,2019,66,NEX,66,444.61999999999995,2.0,0.5
steckley,livestock ex,prairie dog,,2019-07-29,Subshrub,59,2019,66,NEX,66,444.61999999999995,0.0,0.0
steckley,livestock ex,prairie dog,,2019-07-29,Forb,59,2019,66,NEX,66,444.61999999999995,9.0,12.8
steckley,livestock ex,prairie dog,,2020-08-10,AnnGrass,60,2020,56,NEX,56,107.68,0.0,0.0
steckley,livestock ex,prairie dog,,2020-08-10,C4,60,2020,56,NEX,56,107.68,0.0,0.0
steckley,livestock ex,prairie dog,,2020-08-10,C3,60,2020,56,NEX,56,107.68,10.0,29.5
steckley,livestock ex,prairie dog,,2020-08-10,Total,60,2020,56,NEX,56,107.68,56.0,107.68
steckley,livestock ex,prairie dog,,2020-08-10,VUOC,60,2020,56,NEX,56,107.68,0.0,0.0
steckley,livestock ex,prairie dog,,2020-08-10,Brome,60,2020,56,NEX,56,107.68,0.0,0.0
steckley,livestock ex,prairie dog,,2020-08-10,SD,60,2020,56,NEX,56,107.68,46.0,78.18
steckley,livestock ex,prairie dog,,2020-08-10,Subshrub,60,2020,56,NEX,56,107.68,0.0,0.0
steckley,livestock ex,prairie dog,,2020-08-10,Forb,60,2020,56,NEX,56,107.68,0.0,0.0
steckley,out,prairie dog,,2017-07-17,AnnGrass,61,2017,25,NEX,25,141.92,0.0,0.0
steckley,out,prairie dog,,2017-07-17,C4,61,2017,25,NEX,25,141.92,0.0,0.2799999999999976
steckley,out,prairie dog,,2017-07-17,Brome,61,2017,25,NEX,25,141.92,0.0,0.0
steckley,out,prairie dog,,2017-07-17,C3,61,2017,25,NEX,25,141.92,25.0,141.34
steckley,out,prairie dog,,2017-07-17,SD,61,2017,25,NEX,25,141.92,0.0,0.0
steckley,out,prairie dog,,2017-07-17,Subshrub,61,2017,25,NEX,25,141.92,0.0,0.0
steckley,out,prairie dog,,2017-07-17,Forb,61,2017,25,NEX,25,141.92,0.0,0.2999999999999971
steckley,out,prairie dog,,2017-07-17,Total,61,2017,25,NEX,25,141.92,25.0,141.92000000000002
steckley,out,prairie dog,,2017-07-17,VUOC,61,2017,25,NEX,25,141.92,0.0,0.0
steckley,out,prairie dog,,2018-07-31,AnnGrass,62,2018,19,NEX,19,275.72,0.0,0.0
steckley,out,prairie dog,,2018-07-31,C3,62,2018,19,NEX,19,275.72,18.0,267.36
steckley,out,prairie dog,,2018-07-31,Brome,62,2018,19,NEX,19,275.72,0.0,0.0
steckley,out,prairie dog,,2018-07-31,C4,62,2018,19,NEX,19,275.72,0.0,0.0
steckley,out,prairie dog,,2018-07-31,VUOC,62,2018,19,NEX,19,275.72,0.0,0.0
steckley,out,prairie dog,,2018-07-31,SD,62,2018,19,NEX,19,275.72,0.0,2.22
steckley,out,prairie dog,,2018-07-31,Subshrub,62,2018,19,NEX,19,275.72,0.0,0.0
steckley,out,prairie dog,,2018-07-31,Forb,62,2018,19,NEX,19,275.72,1.0,6.14
steckley,out,prairie dog,,2018-07-31,Total,62,2018,19,NEX,19,275.72,19.0,275.72
steckley,out,prairie dog,,2019-07-29,AnnGrass,63,2019,28,NEX,28,434.16,0.0,4.3
steckley,out,prairie dog,,2019-07-29,C3,63,2019,28,NEX,28,434.16,26.0,423.6
steckley,out,prairie dog,,2019-07-29,VUOC,63,2019,28,NEX,28,434.16,0.0,0.0
steckley,out,prairie dog,,2019-07-29,Total,63,2019,28,NEX,28,434.16,28.0,434.16
steckley,out,prairie dog,,2019-07-29,Forb,63,2019,28,NEX,28,434.16,2.0,4.92
steckley,out,prairie dog,,2019-07-29,SD,63,2019,28,NEX,28,434.16,0.0,1.2
steckley,out,prairie dog,,2019-07-29,Subshrub,63,2019,28,NEX,28,434.16,0.0,0.0
steckley,out,prairie dog,,2019-07-29,C4,63,2019,28,NEX,28,434.16,0.0,0.14
steckley,out,prairie dog,,2019-07-29,Brome,63,2019,28,NEX,28,434.16,0.0,4.3
steckley,out,prairie dog,,2020-08-10,AnnGrass,64,2020,31,NEX,31,155.56,0.0,0.0
steckley,out,prairie dog,,2020-08-10,C4,64,2020,31,NEX,31,155.56,0.0,0.0
steckley,out,prairie dog,,2020-08-10,C3,64,2020,31,NEX,31,155.56,8.0,62.2
steckley,out,prairie dog,,2020-08-10,VUOC,64,2020,31,NEX,31,155.56,0.0,0.0
steckley,out,prairie dog,,2020-08-10,Forb,64,2020,31,NEX,31,155.56,3.0,1.54
steckley,out,prairie dog,,2020-08-10,SD,64,2020,31,NEX,31,155.56,20.0,91.82
steckley,out,prairie dog,,2020-08-10,Total,64,2020,31,NEX,31,155.56,31.0,155.56
steckley,out,prairie dog,,2020-08-10,Subshrub,64,2020,31,NEX,31,155.56,0.0,0.0
steckley,out,prairie dog,,2020-08-10,Brome,64,2020,31,NEX,31,155.56,0.0,0.0
steckley,ungulate ex,prairie dog,,2017-07-17,VUOC,65,2017,19,NEX,19,205.64,0.0,0.0
steckley,ungulate ex,prairie dog,,2017-07-17,C4,65,2017,19,NEX,19,205.64,0.0,0.0
steckley,ungulate ex,prairie dog,,2017-07-17,C3,65,2017,19,NEX,19,205.64,19.0,205.64
steckley,ungulate ex,prairie dog,,2017-07-17,SD,65,2017,19,NEX,19,205.64,0.0,0.0
steckley,ungulate ex,prairie dog,,2017-07-17,Total,65,2017,19,NEX,19,205.64,19.0,205.64
steckley,ungulate ex,prairie dog,,2017-07-17,Brome,65,2017,19,NEX,19,205.64,0.0,0.0
steckley,ungulate ex,prairie dog,,2017-07-17,Forb,65,2017,19,NEX,19,205.64,0.0,0.0
steckley,ungulate ex,prairie dog,,2017-07-17,AnnGrass,65,2017,19,NEX,19,205.64,0.0,0.0
steckley,ungulate ex,prairie dog,,2017-07-17,Subshrub,65,2017,19,NEX,19,205.64,0.0,0.0
steckley,ungulate ex,prairie dog,,2018-07-31,VUOC,66,2018,34,NEX,34,324.02000000000004,0.0,0.0
steckley,ungulate ex,prairie dog,,2018-07-31,Forb,66,2018,34,NEX,34,324.02000000000004,17.0,13.1
steckley,ungulate ex,prairie dog,,2018-07-31,SD,66,2018,34,NEX,34,324.02000000000004,0.0,11.12
steckley,ungulate ex,prairie dog,,2018-07-31,C4,66,2018,34,NEX,34,324.02000000000004,0.0,0.0
steckley,ungulate ex,prairie dog,,2018-07-31,Total,66,2018,34,NEX,34,324.02000000000004,34.0,324.02000000000004
steckley,ungulate ex,prairie dog,,2018-07-31,C3,66,2018,34,NEX,34,324.02000000000004,17.0,299.8
steckley,ungulate ex,prairie dog,,2018-07-31,Brome,66,2018,34,NEX,34,324.02000000000004,0.0,0.0
steckley,ungulate ex,prairie dog,,2018-07-31,AnnGrass,66,2018,34,NEX,34,324.02000000000004,0.0,0.0
steckley,ungulate ex,prairie dog,,2018-07-31,Subshrub,66,2018,34,NEX,34,324.02000000000004,0.0,0.0
steckley,ungulate ex,prairie dog,,2019-07-29,VUOC,67,2019,69,NEX,69,485.6,0.0,0.0
steckley,ungulate ex,prairie dog,,2019-07-29,SD,67,2019,69,NEX,69,485.6,9.0,3.2
steckley,ungulate ex,prairie dog,,2019-07-29,Brome,67,2019,69,NEX,69,485.6,0.0,0.0
steckley,ungulate ex,prairie dog,,2019-07-29,C4,67,2019,69,NEX,69,485.6,0.0,0.6
steckley,ungulate ex,prairie dog,,2019-07-29,C3,67,2019,69,NEX,69,485.6,52.0,426.2
steckley,ungulate ex,prairie dog,,2019-07-29,AnnGrass,67,2019,69,NEX,69,485.6,0.0,0.0
steckley,ungulate ex,prairie dog,,2019-07-29,Subshrub,67,2019,69,NEX,69,485.6,0.0,0.0
steckley,ungulate ex,prairie dog,,2019-07-29,Total,67,2019,69,NEX,69,485.6,69.0,485.6
steckley,ungulate ex,prairie dog,,2019-07-29,Forb,67,2019,69,NEX,69,485.6,8.0,55.6
steckley,ungulate ex,prairie dog,,2020-08-10,SD,68,2020,21,NEX,21,82.0,7.0,15.58
steckley,ungulate ex,prairie dog,,2020-08-10,AnnGrass,68,2020,21,NEX,21,82.0,0.0,0.0
steckley,ungulate ex,prairie dog,,2020-08-10,VUOC,68,2020,21,NEX,21,82.0,0.0,0.0
steckley,ungulate ex,prairie dog,,2020-08-10,C3,68,2020,21,NEX,21,82.0,12.0,59.72
steckley,ungulate ex,prairie dog,,2020-08-10,Brome,68,2020,21,NEX,21,82.0,0.0,0.0
steckley,ungulate ex,prairie dog,,2020-08-10,Total,68,2020,21,NEX,21,82.0,21.0,82.0
steckley,ungulate ex,prairie dog,,2020-08-10,Subshrub,68,2020,21,NEX,21,82.0,0.0,0.0
steckley,ungulate ex,prairie dog,,2020-08-10,Forb,68,2020,21,NEX,21,82.0,2.0,6.7
steckley,ungulate ex,prairie dog,,2020-08-10,C4,68,2020,21,NEX,21,82.0,0.0,0.0
west fork,livestock ex,control,,2017-07-19,C4,69,2017,20,NEX,20,109.53999999999999,0.0,9.12
west fork,livestock ex,control,,2017-07-19,Subshrub,69,2017,20,NEX,20,109.53999999999999,0.0,53.38
west fork,livestock ex,control,,2017-07-19,Forb,69,2017,20,NEX,20,109.53999999999999,2.0,9.88
west fork,livestock ex,control,,2017-07-19,Total,69,2017,20,NEX,20,109.53999999999999,20.0,162.92
west fork,livestock ex,control,,2017-07-19,Brome,69,2017,20,NEX,20,109.53999999999999,1.0,2.5600000000000023
west fork,livestock ex,control,,2017-07-19,SD,69,2017,20,NEX,20,109.53999999999999,0.0,0.0
west fork,livestock ex,control,,2017-07-19,AnnGrass,69,2017,20,NEX,20,109.53999999999999,1.0,2.5600000000000023
west fork,livestock ex,control,,2017-07-19,VUOC,69,2017,20,NEX,20,109.53999999999999,0.0,0.0
west fork,livestock ex,control,,2017-07-19,C3,69,2017,20,NEX,20,109.53999999999999,17.0,87.97999999999999
west fork,livestock ex,control,,2018-08-01,C4,70,2018,22,NEX,23,246.38,4.0,6.82
west fork,livestock ex,control,,2018-08-01,Forb,70,2018,22,NEX,23,246.38,4.0,24.28
west fork,livestock ex,control,,2018-08-01,Total,70,2018,22,NEX,23,246.38,22.0,246.42
west fork,livestock ex,control,,2018-08-01,Subshrub,70,2018,22,NEX,23,246.38,0.0,0.04
west fork,livestock ex,control,,2018-08-01,SD,70,2018,22,NEX,23,246.38,0.0,59.92
west fork,livestock ex,control,,2018-08-01,AnnGrass,70,2018,22,NEX,23,246.38,12.0,51.42
west fork,livestock ex,control,,2018-08-01,Brome,70,2018,22,NEX,23,246.38,12.0,51.42
west fork,livestock ex,control,,2018-08-01,C3,70,2018,22,NEX,23,246.38,2.0,103.94
west fork,livestock ex,control,,2018-08-01,VUOC,70,2018,22,NEX,23,246.38,0.0,0.0
west fork,livestock ex,control,,2019-08-07,Subshrub,71,2019,26,NEX,29,142.9,3.0,0.2
west fork,livestock ex,control,,2019-08-07,Forb,71,2019,26,NEX,29,142.9,2.0,34.1
west fork,livestock ex,control,,2019-08-07,Total,71,2019,26,NEX,29,142.9,29.0,143.1
west fork,livestock ex,control,,2019-08-07,C3,71,2019,26,NEX,29,142.9,4.0,78.1
west fork,livestock ex,control,,2019-08-07,AnnGrass,71,2019,26,NEX,29,142.9,18.0,7.9
west fork,livestock ex,control,,2019-08-07,Brome,71,2019,26,NEX,29,142.9,18.0,7.9
west fork,livestock ex,control,,2019-08-07,SD,71,2019,26,NEX,29,142.9,2.0,22.8
west fork,livestock ex,control,,2019-08-07,C4,71,2019,26,NEX,29,142.9,0.0,0.0
west fork,livestock ex,control,,2019-08-07,VUOC,71,2019,26,NEX,29,142.9,0.0,0.0
west fork,livestock ex,control,,2020-08-05,Forb,72,2020,16,NEX,17,129.06,1.0,5.3
west fork,livestock ex,control,,2020-08-05,C3,72,2020,16,NEX,17,129.06,0.0,3.96
west fork,livestock ex,control,,2020-08-05,Total,72,2020,16,NEX,17,129.06,17.0,157.36
west fork,livestock ex,control,,2020-08-05,Subshrub,72,2020,16,NEX,17,129.06,1.0,28.3
west fork,livestock ex,control,,2020-08-05,SD,72,2020,16,NEX,17,129.06,7.0,67.7
west fork,livestock ex,control,,2020-08-05,C4,72,2020,16,NEX,17,129.06,0.0,0.0
west fork,livestock ex,control,,2020-08-05,Brome,72,2020,16,NEX,17,129.06,8.0,52.1
west fork,livestock ex,control,,2020-08-05,AnnGrass,72,2020,16,NEX,17,129.06,8.0,52.1
west fork,livestock ex,control,,2020-08-05,VUOC,72,2020,16,NEX,17,129.06,0.0,0.0
west fork,out,control,,2017-07-19,SD,73,2017,16,NEX,26,97.68,0.0,0.0
west fork,out,control,,2017-07-19,Forb,73,2017,16,NEX,26,97.68,0.0,0.9000000000000004
west fork,out,control,,2017-07-19,C4,73,2017,16,NEX,26,97.68,0.0,1.8000000000000007
west fork,out,control,,2017-07-19,AnnGrass,73,2017,16,NEX,26,97.68,0.0,1.799999999999999
west fork,out,control,,2017-07-19,Subshrub,73,2017,16,NEX,26,97.68,10.0,88.16
west fork,out,control,,2017-07-19,Total,73,2017,16,NEX,26,97.68,26.0,185.84
west fork,out,control,,2017-07-19,Brome,73,2017,16,NEX,26,97.68,0.0,1.4399999999999975
west fork,out,control,,2017-07-19,VUOC,73,2017,16,NEX,26,97.68,0.0,0.3600000000000012
west fork,out,control,,2017-07-19,C3,73,2017,16,NEX,26,97.68,16.0,93.18
west fork,out,control,,2018-08-01,SD,74,2018,16,NEX,16,178.35999999999996,0.0,44.8
west fork,out,control,,2018-08-01,Forb,74,2018,16,NEX,16,178.35999999999996,0.0,5.24
west fork,out,control,,2018-08-01,Subshrub,74,2018,16,NEX,16,178.35999999999996,0.0,9.1
west fork,out,control,,2018-08-01,VUOC,74,2018,16,NEX,16,178.35999999999996,0.0,0.2
west fork,out,control,,2018-08-01,Total,74,2018,16,NEX,16,178.35999999999996,16.0,187.46
west fork,out,control,,2018-08-01,AnnGrass,74,2018,16,NEX,16,178.35999999999996,3.0,9.08
west fork,out,control,,2018-08-01,Brome,74,2018,16,NEX,16,178.35999999999996,3.0,8.88
west fork,out,control,,2018-08-01,C4,74,2018,16,NEX,16,178.35999999999996,0.0,23.88
west fork,out,control,,2018-08-01,C3,74,2018,16,NEX,16,178.35999999999996,13.0,95.36
west fork,out,control,,2019-08-07,SD,75,2019,14,NEX,14,209.3,0.0,71.2
west fork,out,control,,2019-08-07,Forb,75,2019,14,NEX,14,209.3,1.0,3.5
west fork,out,control,,2019-08-07,VUOC,75,2019,14,NEX,14,209.3,0.0,0.0
west fork,out,control,,2019-08-07,Subshrub,75,2019,14,NEX,14,209.3,0.0,22.8
west fork,out,control,,2019-08-07,C4,75,2019,14,NEX,14,209.3,1.0,17.8
west fork,out,control,,2019-08-07,Total,75,2019,14,NEX,14,209.3,14.0,232.1
west fork,out,control,,2019-08-07,AnnGrass,75,2019,14,NEX,14,209.3,0.0,0.5
west fork,out,control,,2019-08-07,Brome,75,2019,14,NEX,14,209.3,0.0,0.5
west fork,out,control,,2019-08-07,C3,75,2019,14,NEX,14,209.3,12.0,116.3
west fork,out,control,,2020-08-05,SD,76,2020,15,NEX,15,111.7544,6.0,48.28
west fork,out,control,,2020-08-05,Forb,76,2020,15,NEX,15,111.7544,0.0,0.54
west fork,out,control,,2020-08-05,C4,76,2020,15,NEX,15,111.7544,0.0,4.7
west fork,out,control,,2020-08-05,VUOC,76,2020,15,NEX,15,111.7544,0.0,0.0744
west fork,out,control,,2020-08-05,Subshrub,76,2020,15,NEX,15,111.7544,0.0,0.76
west fork,out,control,,2020-08-05,Total,76,2020,15,NEX,15,111.7544,15.0,112.5144
west fork,out,control,,2020-08-05,C3,76,2020,15,NEX,15,111.7544,8.0,51.4
west fork,out,control,,2020-08-05,AnnGrass,76,2020,15,NEX,15,111.7544,1.0,6.8344
west fork,out,control,,2020-08-05,Brome,76,2020,15,NEX,15,111.7544,1.0,6.76
west fork,ungulate ex,control,,2017-07-19,AnnGrass,77,2017,22,NEX,22,102.0,0.0,6.44
west fork,ungulate ex,control,,2017-07-19,C3,77,2017,22,NEX,22,102.0,7.0,80.6
west fork,ungulate ex,control,,2017-07-19,Brome,77,2017,22,NEX,22,102.0,0.0,6.379999999999999
west fork,ungulate ex,control,,2017-07-19,VUOC,77,2017,22,NEX,22,102.0,0.0,0.0600000000000005
west fork,ungulate ex,control,,2017-07-19,C4,77,2017,22,NEX,22,102.0,15.0,14.060000000000002
west fork,ungulate ex,control,,2017-07-19,Forb,77,2017,22,NEX,22,102.0,0.0,0.9000000000000004
west fork,ungulate ex,control,,2017-07-19,SD,77,2017,22,NEX,22,102.0,0.0,0.0
west fork,ungulate ex,control,,2017-07-19,Subshrub,77,2017,22,NEX,22,102.0,0.0,0.0
west fork,ungulate ex,control,,2017-07-19,Total,77,2017,22,NEX,22,102.0,22.0,102.0
west fork,ungulate ex,control,,2018-08-01,C4,78,2018,10,NEX,20,78.24,2.0,11.2
west fork,ungulate ex,control,,2018-08-01,AnnGrass,78,2018,10,NEX,20,78.24,0.0,0.1999999999999999
west fork,ungulate ex,control,,2018-08-01,C3,78,2018,10,NEX,20,78.24,8.0,51.5
west fork,ungulate ex,control,,2018-08-01,Brome,78,2018,10,NEX,20,78.24,0.0,0.18
west fork,ungulate ex,control,,2018-08-01,VUOC,78,2018,10,NEX,20,78.24,0.0,0.02
west fork,ungulate ex,control,,2018-08-01,Forb,78,2018,10,NEX,20,78.24,0.0,1.24
west fork,ungulate ex,control,,2018-08-01,Subshrub,78,2018,10,NEX,20,78.24,0.0,44.1
west fork,ungulate ex,control,,2018-08-01,SD,78,2018,10,NEX,20,78.24,0.0,14.1
