Year,Month,Date,Block,Paddock,Plot,Direction,Location,Rep Notes,Ht Hi original,Ht Lo original,Check,Same,Height Hi,Height Lo,Species Lo,Notes,Pole notes,,,,,,,,,,,
2019,7,9,2,2,,,12,,29,1,,,30,2,NAVI,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,9,3,1,,,1,stake,38,10,,,39,11,.,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,9,3,1,,,1,random,24,10,,,25,11,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,9,3,1,,,2,stake,20,6,,,21,7,.,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,9,3,1,,,2,random,28,8,,,29,9,BRAR/BASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,9,3,1,,,3,stake,22,8,,,23,9,.,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,9,3,1,,,3,random,22,8,,,23,9,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,9,3,2,,,1,stake,32,5,,,33,6,.,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,9,3,2,,,1,random,28,4,,,29,5,KOMA/PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,9,3,2,,,2,stake,32,9,,,33,10,.,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,9,3,2,,,2,random,33,5,,,34,6,KOMA/PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,9,3,2,,,3,stake,22,4,,,23,5,.,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,9,3,2,,,3,random,28,5,,,29,6,BRAR/PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,9,3,3,,,1,stake,21,7,,,22,8,.,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,9,3,3,,,1,random,27,8,,,28,9,NAPU/KOMA,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,9,3,3,,,2,stake,20,6,,,21,7,.,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,9,3,3,,,2,random,72,4,,,73,5,BRAR/PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,9,3,3,,,3,stake,32,1,,,33,2,.,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,9,3,3,,,3,random,26,6,,,27,7,BOGR/PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,10,3,1,,,1,random,42,29,,,43,30,POSE,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,10,3,1,,,1,stake,18,14,,,19,15,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,10,3,1,,,2,random,21,6,,,22,7,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,10,3,1,,,2,stake,17,8,,,18,9,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,10,3,1,,,3,random,18,4,,,19,5,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,10,3,1,,,3,stake,16,5,,,17,6,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,10,3,2,,,1,random,66,11,,,67,12,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,10,3,2,,,1,stake,25,6,,,26,7,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,10,3,2,,,2,random,18,9,,,19,10,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,10,3,2,,,2,stake,28,10,,,29,11,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,10,3,2,,,3,random,37,16,,,38,17,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,10,3,2,,,3,stake,64,9,,,65,10,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,10,3,3,,,1,random,24,10,,,25,11,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,10,3,3,,,1,stake,20,12,,,21,13,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,10,3,3,,,2,random,21,7,,,22,8,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,10,3,3,,,2,stake,26,8,,,27,9,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,10,3,3,,,3,random,23,9,,,24,10,BRAR,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,10,3,3,,,3,stake,21,8,,,22,9,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,11,3,1,,,1,random,24,6,,,25,7,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,11,3,1,,,1,stake,21,7,,,22,8,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,11,3,1,,,2,random,28,10,,,29,11,POSE,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,11,3,1,,,2,stake,19,8,,,20,9,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,11,3,1,,,3,random,14,3,,,15,4,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,11,3,1,,,3,stake,25,4,,,26,5,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,11,3,2,,,1,random,46,6,,,47,7,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,11,3,2,,,1,stake,22,13,,,23,14,VIAM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,11,3,2,,,2,random,17,6,,,18,7,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,11,3,2,,,2,stake,20,6,,,21,7,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,11,3,2,,,3,random,32,9,,,33,10,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,11,3,2,,,3,stake,22,3,,,23,4,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,11,3,3,,,1,random,30,16,,,31,17,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,11,3,3,,,1,stake,58,9,,,59,10,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,11,3,3,,,2,random,40,4,,,41,5,KOMA,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,11,3,3,,,2,stake,22,8,,,23,9,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,11,3,3,,,3,random,35,8,,,36,9,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,11,3,3,,,3,stake,20,6,,,21,7,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,12,3,1,,,1,stake,19,3,,,20,4,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,12,3,1,,,2,stake,18,3,,,19,4,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,12,3,1,,,3,stake,23,3,,,24,4,CAFI/CADU,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,12,3,2,,,1,stake,16,7,,,17,8,KOMA,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,12,3,2,,,2,stake,23,9,,,24,10,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,12,3,2,,,3,stake,25,4,,,26,5,VIAM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,12,3,3,,,1,stake,.,.,,,#VALUE!,#VALUE!,.,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,12,3,3,,,2,stake,20,1,,,21,2,LOAR,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,12,3,3,,,3,stake,20,5,,,21,6,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,13,3,1,,,1,stake,18,4,,,19,5,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,13,3,1,,,2,stake,18,4,,,19,5,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,13,3,1,,,3,stake,17,2,,,18,3,CAFI/CADU,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,13,3,2,,,1,stake,20,5,,,21,6,KOMA,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,13,3,2,,,2,stake,22,8,,,23,9,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,13,3,2,,,3,stake,16,5,,,17,6,VIAM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,13,3,3,,,1,stake,22,7,,,23,8,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,13,3,3,,,2,stake,20,0,,,21,1,CAFI/CADU,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,13,3,3,,,3,stake,14,3,,,15,4,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,14,3,1,,,1,stake,19,2,,,20,3,CAFI/CADU,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,14,3,1,,,2,stake,18,2,,,19,3,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,14,3,1,,,3,stake,8,1,,,9,2,CAFI/CADU,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,14,3,2,,,1,stake,19,3,,,20,4,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,14,3,2,,,2,stake,22,3,,,23,4,PASM,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2019,7,14,3,2,,,3,stake,18,3,,,19,4,KOMA,,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
