PRISM Time Series Data
Location:  Lat: 43.2929   Lon: -105.1229   Elev: 4783ft
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1981-01-01 - 2022-09-01
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2023-Mar-14
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
1982-01-18,0.00,21.1,33.2,45.2,19.8,0.83,6.30
1982-01-19,0.00,11.1,26.4,41.8,17.6,0.19,5.12
1982-01-20,0.00,7.9,15.3,22.7,11.2,0.05,1.28
1982-01-21,0.00,0.6,14.7,28.8,6.8,0.10,3.14
1982-01-22,0.08,-6.7,1.9,10.6,1.5,0.13,0.69
1982-01-23,0.02,-15.6,-7.4,0.9,-12.2,0.20,0.52
1982-01-24,0.00,-3.2,16.6,36.3,6.2,0.50,3.69
1982-01-25,0.00,14.0,30.4,46.9,19.1,0.51,6.82
1982-01-26,0.00,18.3,30.4,42.5,17.8,0.64,5.54
1982-01-27,0.00,26.9,43.6,60.3,23.1,1.33,13.49
1982-01-28,0.00,17.0,29.5,42.0,14.4,0.79,5.79
1982-01-29,0.00,15.8,28.5,41.2,14.5,0.59,5.57
1982-01-30,0.00,16.1,27.5,38.8,13.9,0.69,5.14
1982-01-31,0.00,15.7,28.2,40.6,13.5,0.69,5.49
1982-02-01,0.00,15.0,27.4,39.8,14.6,0.54,4.93
1982-02-02,0.00,10.4,20.5,30.5,10.6,0.41,2.80
1982-02-03,0.14,-8.1,8.4,24.9,0.2,0.09,2.28
1982-02-04,0.00,-20.4,-10.2,0.1,-19.0,0.20,0.63
1982-02-05,0.00,-25.3,-13.6,-2.0,-26.8,0.21,0.77
1982-02-06,0.00,-19.4,-5.5,8.4,-18.1,0.22,1.24
1982-02-07,0.00,0.0,13.9,27.8,-1.9,0.59,3.07
1982-02-08,0.08,0.5,9.6,18.7,-0.0,0.36,1.64
1982-02-09,0.00,-22.0,-5.3,11.5,-14.2,0.23,1.28
1982-02-10,0.00,-12.4,1.2,14.9,-13.2,0.30,1.51
1982-02-11,0.00,-3.8,11.3,26.4,-6.1,0.43,2.99
1982-02-12,0.00,-0.7,15.7,32.1,-1.5,0.52,3.87
1982-02-13,0.00,8.0,23.7,39.4,7.4,0.69,5.16
1982-02-14,0.00,21.9,34.7,47.6,11.0,1.95,8.53
1982-02-15,0.00,30.8,42.9,54.9,24.4,1.41,9.22
1982-02-16,0.00,30.5,42.0,53.5,24.0,1.53,8.78
1982-02-17,0.00,30.6,43.2,55.9,24.5,1.63,9.94
1982-02-18,0.00,25.6,40.0,54.3,20.0,1.07,10.42
1982-02-19,0.00,26.7,39.5,52.3,19.9,1.23,9.21
1982-02-20,0.00,33.3,45.0,56.7,20.6,2.37,11.83
1982-02-21,0.00,35.0,49.3,63.6,22.8,2.75,15.43
1982-02-22,0.00,35.9,51.6,67.4,26.2,2.57,16.88
1982-02-23,0.02,24.2,38.6,53.0,21.9,0.57,8.95
1982-02-24,0.00,12.1,25.4,38.8,15.8,0.37,3.88
1982-02-25,0.00,12.3,23.7,35.0,6.9,0.55,4.36
1982-02-26,0.00,12.2,26.4,40.6,11.9,0.50,5.22
1982-02-27,0.00,18.8,34.5,50.3,14.5,0.90,9.10
1982-02-28,0.00,23.8,38.5,53.2,18.1,1.27,9.98
1982-03-01,0.00,27.5,40.8,54.2,18.1,1.82,10.98
1982-03-02,0.00,26.6,43.3,60.1,21.9,1.13,14.13
1982-03-03,0.02,16.6,25.2,33.8,21.1,0.21,4.11
1982-03-04,0.00,18.6,26.4,34.2,19.7,0.22,2.65
1982-03-05,0.11,-2.4,12.8,28.1,12.2,0.22,1.80
1982-03-06,0.00,7.5,21.1,34.7,11.5,0.31,3.88
1982-03-07,0.00,15.0,25.4,35.8,14.7,0.48,3.95
1982-03-08,0.00,19.6,31.4,43.1,19.0,0.61,5.75
1982-03-09,0.00,19.3,30.0,40.7,18.6,0.66,4.79
1982-03-10,0.00,23.7,40.4,57.1,22.3,0.64,11.72
1982-03-11,0.00,24.4,41.2,58.1,21.8,0.83,12.83
1982-03-12,0.00,31.1,48.1,65.1,27.3,1.43,16.71
1982-03-13,0.00,24.0,32.6,41.3,14.6,1.62,6.08
1982-03-14,0.00,22.0,40.7,59.4,18.2,0.95,14.33
1982-03-15,0.00,34.2,48.3,62.5,27.2,2.07,14.91
1982-03-16,0.00,33.5,45.6,57.7,27.9,1.06,11.09
1982-03-17,0.00,29.5,39.6,49.8,25.2,0.81,8.27
1982-03-18,0.00,26.3,39.2,52.1,23.8,0.42,9.56
1982-03-19,0.04,26.2,36.9,47.7,27.4,0.32,6.34
1982-03-20,0.05,19.2,29.1,39.0,18.0,0.59,4.31
1982-03-21,0.02,11.2,20.4,29.5,12.8,0.33,2.60
1982-03-22,0.00,12.7,25.3,38.0,14.5,0.54,4.67
1982-03-23,0.00,17.5,31.2,44.9,14.9,0.82,7.11
1982-03-24,0.10,24.0,35.4,46.8,18.1,1.04,7.58
1982-03-25,0.00,2.7,17.5,32.4,17.1,0.00,2.21
1982-03-26,0.00,11.8,25.4,38.9,17.3,0.33,4.30
1982-03-27,0.00,26.5,35.9,45.2,23.4,0.99,6.02
1982-03-28,0.00,29.3,42.8,56.4,27.5,0.75,10.47
1982-03-29,0.00,30.7,47.8,64.9,28.4,0.91,16.34
1982-03-30,0.13,32.5,47.6,62.7,24.3,1.58,14.35
1982-03-31,0.00,24.1,35.6,47.1,14.8,1.77,8.38
1982-04-01,0.00,30.9,44.6,58.2,17.1,3.10,13.39
1982-04-02,0.02,30.1,49.6,69.0,19.2,1.74,21.47
1982-04-03,0.08,18.0,27.5,37.1,15.6,0.75,4.12
1982-04-04,0.00,17.4,31.8,46.2,15.1,0.77,7.70
1982-04-05,0.20,15.8,30.3,44.8,18.3,0.50,6.49
1982-04-06,0.01,19.5,28.9,38.4,14.9,0.80,5.13
1982-04-07,0.18,22.6,34.1,45.6,23.6,0.35,6.19
1982-04-08,0.07,14.8,23.4,32.1,18.5,0.46,2.27
1982-04-09,0.01,14.9,24.9,34.9,13.7,0.55,4.00
1982-04-10,0.00,17.4,28.6,39.9,15.7,0.57,5.02
1982-04-11,0.00,26.4,42.1,57.8,16.1,1.45,13.19
1982-04-12,0.00,41.5,56.1,70.6,30.5,3.67,19.85
1982-04-13,0.00,35.6,49.6,63.5,29.6,2.06,14.79
1982-04-14,0.00,35.9,52.3,68.6,26.3,2.51,19.01
1982-04-15,0.00,31.7,52.7,73.8,22.3,2.03,24.88
1982-04-16,0.00,26.9,43.9,60.8,22.0,1.27,14.21
1982-04-17,0.00,20.1,32.6,45.1,13.2,1.07,7.79
1982-04-18,0.00,24.7,42.8,60.9,13.4,2.08,15.64
1982-04-19,0.03,25.7,42.4,59.1,17.9,1.38,14.17
1982-04-20,0.00,24.1,32.0,40.0,14.4,1.09,5.86
1982-04-21,0.00,22.7,32.3,42.0,15.6,1.22,6.24
1982-04-22,0.00,24.4,39.8,55.1,13.7,1.73,12.18
1982-04-23,0.00,27.0,47.6,68.2,15.1,2.18,20.66
1982-04-24,0.00,31.3,52.2,73.1,19.7,2.65,24.65
1982-04-25,0.00,37.8,55.7,73.6,24.6,2.93,24.44
1982-04-26,0.13,32.5,42.8,53.1,29.1,1.02,8.58
1982-04-27,0.05,35.1,40.5,46.0,32.4,0.93,4.31
1982-04-28,0.00,31.3,39.6,47.9,34.8,0.25,3.73
1982-04-29,0.00,37.2,50.6,64.1,32.2,1.17,14.70
1982-04-30,0.03,29.6,41.3,53.0,30.8,0.53,8.06
1982-05-01,0.00,34.0,50.5,67.0,28.3,1.40,18.08
1982-05-02,0.00,40.2,58.1,76.0,33.9,2.10,24.73
1982-05-03,0.00,49.0,65.9,82.8,37.0,4.28,31.73
1982-05-04,0.00,43.0,62.3,81.6,39.3,2.67,28.82
1982-05-05,0.00,28.0,42.5,57.0,28.5,1.09,10.09
1982-05-06,0.00,23.1,38.7,54.3,18.5,0.93,11.12
1982-05-07,0.00,32.1,45.4,58.7,17.8,2.55,14.07
1982-05-08,0.00,35.0,49.7,64.4,29.3,1.63,15.46
1982-05-09,0.03,38.0,52.8,67.5,35.2,0.93,16.89
1982-05-10,0.15,37.6,53.2,68.8,31.7,1.10,19.16
1982-05-11,0.23,32.6,42.2,51.8,32.5,0.54,7.05
1982-05-12,0.04,34.2,39.5,44.8,36.6,0.39,2.40
1982-05-13,0.30,36.9,44.7,52.4,38.2,0.60,5.70
1982-05-14,0.42,40.9,46.8,52.6,38.2,1.10,5.71
1982-05-15,0.38,41.2,46.6,52.0,39.6,0.96,4.55
1982-05-16,0.27,41.7,46.9,52.0,40.1,1.09,4.63
1982-05-17,0.00,41.1,48.6,56.2,41.6,0.92,6.20
1982-05-18,0.00,37.5,51.5,65.5,40.4,0.40,13.53
1982-05-19,0.00,43.7,59.7,75.8,41.8,1.37,22.67
1982-05-20,0.76,40.7,55.6,70.5,42.7,0.59,15.97
1982-05-21,0.03,36.6,43.8,50.9,38.5,0.46,4.34
1982-05-22,0.00,38.6,52.1,65.6,37.0,0.73,14.77
1982-05-23,0.00,46.6,60.3,74.1,40.8,2.19,20.93
1982-05-24,0.11,39.2,54.5,69.8,42.6,0.77,15.71
1982-05-25,0.23,41.0,51.7,62.4,36.6,1.39,12.72
1982-05-26,0.00,36.8,49.0,61.3,37.9,0.73,11.24
1982-05-27,0.00,41.4,57.8,74.3,39.3,1.22,21.18
1982-05-28,0.04,48.7,63.6,78.5,44.0,1.89,24.34
1982-05-29,0.00,34.1,49.6,65.1,37.7,0.42,12.80
1982-05-30,0.00,37.4,51.9,66.5,35.6,1.02,15.10
1982-05-31,0.00,32.1,43.9,55.8,34.1,0.80,8.12
1982-06-01,0.00,37.3,49.7,62.1,35.3,1.10,12.10
1982-06-02,1.57,42.3,53.6,65.0,41.8,0.64,11.70
1982-06-03,0.34,42.3,46.0,49.7,42.8,0.41,2.26
1982-06-04,0.38,40.7,50.9,61.0,43.1,0.34,8.88
1982-06-05,0.02,42.5,57.9,73.3,42.7,1.15,19.00
1982-06-06,0.20,44.9,59.1,73.3,42.4,1.56,19.55
1982-06-07,0.00,33.6,47.8,61.9,31.1,0.96,13.31
1982-06-08,0.06,40.3,56.2,72.1,39.5,0.53,19.29
1982-06-09,0.00,37.9,50.8,63.7,36.0,1.22,13.16
1982-06-10,0.00,42.3,54.9,67.6,33.7,2.49,16.86
1982-06-11,0.00,41.2,56.6,72.0,39.2,0.88,18.90
1982-06-12,0.00,42.5,57.8,73.1,42.7,0.76,19.15
1982-06-13,0.02,48.2,62.2,76.1,46.8,1.23,20.05
1982-06-14,0.16,50.3,62.9,75.4,50.6,1.25,16.98
1982-06-15,0.07,49.4,59.6,69.9,48.8,1.10,12.57
1982-06-16,0.03,46.8,58.3,69.7,47.0,1.16,14.15
1982-06-17,0.05,50.1,63.0,75.9,48.7,1.54,19.31
1982-06-18,0.15,43.7,55.1,66.4,48.1,0.46,9.65
1982-06-19,0.00,40.2,53.0,65.9,43.0,0.81,12.80
1982-06-20,0.00,42.8,59.2,75.5,43.5,1.03,21.00
1982-06-21,0.00,46.1,62.2,78.4,44.9,1.46,24.11
1982-06-22,0.00,47.0,64.1,81.3,47.0,1.28,26.24
1982-06-23,0.00,54.3,69.1,83.8,49.8,2.65,28.07
1982-06-24,0.36,54.1,68.6,83.2,50.7,2.31,26.62
1982-06-25,0.04,51.8,58.9,66.1,50.9,1.46,8.51
1982-06-26,0.22,48.5,58.7,69.0,51.4,1.04,10.23
1982-06-27,0.00,49.5,62.1,74.6,50.6,1.24,16.99
1982-06-28,0.00,54.9,68.3,81.7,52.5,2.30,23.78
1982-06-29,0.00,57.2,71.5,85.8,52.3,2.64,28.54
1982-06-30,0.00,52.6,62.2,71.8,51.3,1.76,12.15
1982-07-01,0.00,56.9,68.4,80.0,54.4,2.33,19.47
1982-07-02,0.07,49.9,67.0,84.2,50.1,2.30,27.56
1982-07-03,0.00,49.8,68.3,86.8,41.6,3.61,35.58
1982-07-04,0.00,53.8,72.4,91.0,44.6,3.93,41.58
1982-07-05,0.17,52.9,72.3,91.6,43.8,4.42,41.86
1982-07-06,0.00,49.3,66.0,82.7,42.4,2.59,29.38
1982-07-07,0.00,45.3,60.1,74.8,40.0,2.25,21.47
1982-07-08,0.00,50.9,67.9,84.8,44.0,2.93,32.13
1982-07-09,0.21,50.4,66.5,82.6,47.5,1.71,27.63
1982-07-10,0.14,48.4,59.2,70.1,49.1,1.42,13.48
1982-07-11,0.00,48.8,64.2,79.5,46.4,1.34,24.65
1982-07-12,0.00,49.7,67.6,85.5,47.8,1.68,32.52
1982-07-13,0.24,52.2,70.7,89.2,48.7,2.08,37.05
1982-07-14,0.05,54.3,70.5,86.8,50.9,2.28,31.56
1982-07-15,0.00,53.0,71.8,90.6,47.6,3.67,38.67
1982-07-16,0.01,57.7,75.5,93.4,44.2,6.16,43.75
1982-07-17,0.00,44.1,68.3,92.5,39.6,2.47,44.91
1982-07-18,0.00,48.5,66.4,84.4,42.8,2.78,31.06
1982-07-19,0.00,50.4,70.5,90.5,42.0,3.83,41.47
1982-07-20,0.00,55.9,75.2,94.5,39.8,6.83,48.72
1982-07-21,0.00,56.5,76.7,96.8,42.8,6.16,52.03
1982-07-22,0.00,60.4,78.9,97.4,47.2,6.36,51.16
1982-07-23,0.00,62.2,81.1,100.0,49.0,7.07,55.08
1982-07-24,0.19,62.0,80.3,98.7,49.4,6.40,52.43
1982-07-25,0.53,59.6,76.2,92.9,50.9,4.03,41.46
1982-07-26,0.56,58.3,72.6,87.0,53.7,2.97,30.26
1982-07-27,0.06,58.9,72.0,85.1,56.1,2.05,25.98
1982-07-28,0.14,58.6,70.6,82.5,55.6,1.88,23.97
1982-07-29,0.16,57.5,65.7,73.9,55.1,2.29,13.46
1982-07-30,0.00,53.1,66.3,79.6,50.9,1.71,22.86
1982-07-31,0.00,55.5,70.1,84.8,50.4,2.70,29.28
1982-08-01,0.00,57.4,75.4,93.4,47.6,5.08,43.81
1982-08-02,0.00,65.1,80.8,96.5,44.7,9.53,51.01
1982-08-03,0.01,58.1,73.3,88.5,48.7,4.66,34.90
1982-08-04,0.00,56.0,73.4,90.8,48.4,3.77,39.39
1982-08-05,0.26,55.0,71.4,87.7,49.8,2.90,33.48
1982-08-06,0.09,56.6,73.3,90.0,50.4,3.58,36.74
1982-08-07,0.00,55.9,73.2,90.6,51.1,3.00,36.99
1982-08-08,0.00,55.0,71.9,88.7,49.3,3.82,34.53
1982-08-09,0.11,54.2,70.4,86.5,49.4,2.30,31.91
1982-08-10,0.00,52.0,62.0,72.0,50.4,1.62,13.50
1982-08-11,0.00,51.8,63.7,75.6,51.1,1.15,16.74
1982-08-12,0.00,55.8,72.3,88.8,51.2,2.96,34.58
1982-08-13,0.47,55.6,71.7,87.8,47.5,3.18,35.50
1982-08-14,0.00,56.7,72.8,89.0,51.6,2.92,34.70
1982-08-15,0.00,56.4,73.5,90.5,47.7,3.66,39.41
1982-08-16,0.00,56.4,73.4,90.3,48.4,3.79,38.69
1982-08-17,0.00,58.9,76.0,93.1,51.6,4.29,41.72
1982-08-18,0.00,61.8,76.5,91.3,54.5,4.91,36.13
1982-08-19,0.00,60.3,77.0,93.8,53.7,4.04,41.54
1982-08-20,0.01,58.1,72.4,86.8,55.3,2.09,29.83
1982-08-21,0.02,56.2,69.9,83.6,56.5,0.90,23.65
1982-08-22,0.04,58.7,73.9,89.1,53.4,2.59,33.95
1982-08-23,0.19,54.2,68.2,82.1,53.0,1.57,24.38
1982-08-24,0.06,48.7,65.8,82.9,50.2,0.84,26.14
1982-08-25,0.00,49.6,61.5,73.5,45.6,1.83,18.55
1982-08-26,0.00,48.6,65.8,82.9,45.7,2.19,28.43
1982-08-27,0.12,48.1,66.8,85.6,45.4,1.57,33.15
1982-08-28,0.00,48.0,66.8,85.7,49.6,1.04,30.23
1982-08-29,0.06,53.8,71.4,89.0,49.8,2.15,35.83
1982-08-30,0.00,55.7,70.2,84.8,48.0,3.07,30.57
1982-08-31,0.00,51.1,68.8,86.4,48.3,1.76,31.55
1982-09-01,0.00,47.9,66.3,84.8,43.2,2.08,32.23
1982-09-02,0.00,45.9,65.2,84.6,36.0,2.87,34.35
1982-09-03,0.00,45.7,64.2,82.7,40.4,2.39,29.94
1982-09-04,0.00,48.7,67.6,86.5,40.2,3.30,35.07
1982-09-05,0.00,54.4,72.7,90.9,42.6,4.01,41.31
1982-09-06,0.05,49.9,63.6,77.2,44.4,2.07,22.50
1982-09-07,0.00,49.6,65.3,81.1,45.3,2.22,26.22
1982-09-08,0.00,50.0,67.2,84.4,45.2,2.56,30.13
1982-09-09,0.00,51.6,66.9,82.2,42.9,4.36,28.56
1982-09-10,0.00,56.3,72.8,89.3,38.9,7.76,40.22
1982-09-11,0.15,43.1,66.2,89.3,44.6,0.82,38.31
1982-09-12,0.06,40.1,46.3,52.5,40.1,0.93,4.44
1982-09-13,0.45,39.5,50.2,60.8,39.4,0.79,10.61
1982-09-14,0.68,39.3,46.4,53.5,38.8,0.85,5.98
1982-09-15,0.12,35.4,40.3,45.2,36.8,0.31,2.60
1982-09-16,0.00,36.9,45.8,54.6,40.7,0.36,5.34
1982-09-17,0.00,40.9,53.0,65.2,43.2,0.52,11.48
1982-09-18,0.00,38.3,49.9,61.5,41.6,0.32,9.19
1982-09-19,0.00,36.6,54.3,71.9,40.7,0.49,18.51
1982-09-20,0.00,35.2,50.4,65.6,35.7,0.83,14.48
1982-09-21,0.00,33.0,50.4,67.9,37.7,0.32,15.54
1982-09-22,0.00,39.2,58.0,76.8,42.1,1.21,22.68
1982-09-23,0.00,45.0,62.4,79.8,41.2,1.83,26.64
1982-09-24,0.00,41.9,57.4,72.9,40.0,1.51,19.43
1982-09-25,0.00,41.0,57.1,73.2,39.5,1.52,20.23
1982-09-26,0.00,50.3,63.2,76.1,44.8,2.81,20.81
1982-09-27,0.13,50.1,61.9,73.8,47.7,1.39,17.37
1982-09-28,0.16,40.8,57.6,74.3,43.1,0.63,19.01
1982-09-29,0.00,36.3,48.3,60.3,33.1,1.14,10.72
1982-09-30,0.23,33.4,47.0,60.7,33.2,0.37,12.08
1982-10-01,0.14,33.2,36.7,40.1,33.1,0.45,2.23
1982-10-02,0.00,31.4,41.8,52.2,34.3,0.32,6.32
1982-10-03,0.00,34.6,48.8,63.1,32.5,1.10,13.66
1982-10-04,0.00,34.7,51.6,68.6,33.8,1.14,17.67
1982-10-05,0.00,38.0,50.7,63.4,33.9,1.32,13.72
1982-10-06,0.00,30.6,39.6,48.5,32.2,0.65,4.62
1982-10-07,0.00,29.2,44.1,59.1,27.0,0.85,12.32
1982-10-08,0.00,34.0,53.5,72.9,26.4,1.45,23.63
1982-10-09,0.22,31.0,36.5,42.1,29.4,0.66,3.74
1982-10-10,0.00,27.9,32.3,36.7,25.8,0.89,2.72
1982-10-11,0.00,24.4,35.2,45.9,21.8,0.94,6.71
1982-10-12,0.00,28.6,39.3,50.0,24.5,1.24,8.16
1982-10-13,0.00,28.1,41.7,55.3,29.8,0.66,9.52
1982-10-14,0.00,28.5,43.5,58.5,29.4,0.81,11.90
1982-10-15,0.00,36.2,52.0,67.9,37.6,1.38,14.80
1982-10-16,0.00,36.8,52.5,68.3,37.7,1.00,15.34
1982-10-17,0.00,36.7,53.6,70.5,30.8,1.66,19.74
1982-10-18,0.00,36.1,53.3,70.5,28.3,2.07,20.50
1982-10-19,0.03,24.7,38.0,51.4,26.0,0.40,7.80
1982-10-20,0.00,15.0,24.9,34.8,20.1,0.07,2.82
1982-10-21,0.00,15.4,32.4,49.4,20.7,0.20,8.20
1982-10-22,0.00,22.4,40.2,58.0,22.5,0.64,12.35
1982-10-23,0.00,30.6,46.7,62.8,28.0,1.37,14.48
1982-10-24,0.00,33.5,50.9,68.3,30.8,1.50,18.02
1982-10-25,0.00,38.2,53.7,69.3,33.7,1.86,18.15
1982-10-26,0.00,36.8,50.4,64.0,37.0,1.07,12.47
1982-10-27,0.02,36.4,51.7,67.0,36.9,0.91,15.28
1982-10-28,0.00,31.0,39.6,48.3,27.7,0.86,6.06
1982-10-29,0.00,26.9,37.1,47.3,19.5,1.29,7.71
1982-10-30,0.00,28.6,40.2,51.8,22.3,1.53,9.58
1982-10-31,0.00,31.5,44.4,57.4,30.4,0.69,10.50
1982-11-01,0.19,32.8,42.5,52.2,31.7,0.72,7.04
1982-11-02,0.20,27.2,35.2,43.2,24.9,0.71,4.96
1982-11-03,0.00,17.7,27.7,37.7,18.0,0.58,4.06
1982-11-04,0.00,11.3,23.4,35.4,15.5,0.15,3.90
1982-11-05,0.00,19.7,29.0,38.4,17.8,0.64,4.46
1982-11-06,0.00,26.7,39.3,51.9,18.3,1.62,9.67
1982-11-07,0.00,27.9,45.1,62.3,19.6,1.47,15.93
1982-11-08,0.00,25.9,36.4,47.0,22.6,0.88,6.73
1982-11-09,0.00,27.4,33.2,38.9,26.0,0.56,3.21
1982-11-10,0.03,26.2,29.9,33.6,27.6,0.27,1.12
1982-11-11,0.16,27.2,38.0,48.7,27.9,0.44,6.13
1982-11-12,0.08,7.9,22.2,36.5,19.9,0.24,2.45
1982-11-13,0.01,15.6,25.3,35.1,13.7,0.54,3.93
1982-11-14,0.02,3.1,18.4,33.7,12.2,0.20,3.12
1982-11-15,0.00,15.1,24.8,34.5,10.0,0.85,4.01
1982-11-16,0.00,17.1,30.4,43.7,13.4,0.81,6.66
1982-11-17,0.00,18.4,31.2,44.1,15.0,1.07,6.77
1982-11-18,0.00,20.2,36.6,53.0,19.3,1.03,10.13
1982-11-19,0.00,29.1,42.3,55.5,25.7,1.32,10.25
1982-11-20,0.15,23.5,37.0,50.4,23.2,1.02,7.44
1982-11-21,0.00,20.5,31.5,42.5,15.6,0.86,6.17
1982-11-22,0.00,17.8,26.6,35.4,14.1,0.77,4.15
1982-11-23,0.00,6.6,14.4,22.2,11.2,0.28,1.14
1982-11-24,0.00,7.4,17.3,27.1,5.4,0.43,2.62
1982-11-25,0.00,11.7,26.5,41.3,11.5,0.67,6.04
1982-11-26,0.00,12.9,26.5,40.0,14.1,0.43,5.20
1982-11-27,0.00,14.0,29.0,44.0,13.8,0.61,6.88
1982-11-28,0.00,16.2,31.6,47.0,14.4,0.82,7.49
1982-11-29,0.00,23.3,36.2,49.1,19.2,1.09,8.38
1982-11-30,0.00,24.0,36.8,49.7,21.7,0.97,8.09
1982-12-01,0.00,27.1,37.3,47.4,22.3,1.13,7.11
1982-12-02,0.30,23.0,29.4,35.9,24.8,0.34,2.39
1982-12-03,0.00,16.1,24.5,32.8,18.1,0.47,2.57
1982-12-04,0.00,18.8,29.5,40.3,18.9,0.70,4.47
1982-12-05,0.00,26.7,35.8,44.9,24.0,0.88,5.42
1982-12-06,0.02,20.9,30.8,40.6,20.7,0.50,4.52
1982-12-07,0.37,9.4,21.9,34.5,17.4,0.31,2.70
1982-12-08,0.00,-1.2,8.5,18.1,8.1,0.01,0.85
1982-12-09,0.00,-1.0,9.1,19.2,5.8,0.09,1.11
1982-12-10,0.00,8.6,23.2,37.9,16.6,0.27,3.72
1982-12-11,0.00,1.7,13.7,25.7,9.2,0.20,1.93
1982-12-12,0.00,1.3,14.7,28.1,10.8,0.14,1.88
1982-12-13,0.00,10.8,26.7,42.6,14.9,0.34,5.57
1982-12-14,0.00,18.0,29.5,41.0,18.7,0.57,4.88
1982-12-15,0.00,10.6,20.5,30.5,12.0,0.52,2.54
1982-12-16,0.00,11.8,24.1,36.3,16.2,0.34,3.48
1982-12-17,0.00,31.5,38.7,46.0,23.1,1.91,6.03
1982-12-18,0.00,27.3,38.6,50.0,19.5,1.45,8.48
1982-12-19,0.00,19.3,28.8,38.4,12.5,1.20,4.99
1982-12-20,0.00,19.1,30.5,41.8,14.9,1.00,5.70
1982-12-21,0.00,20.2,30.9,41.5,16.1,1.12,5.35
1982-12-22,0.00,28.3,38.8,49.2,19.4,2.09,7.97
1982-12-23,0.00,23.9,35.9,47.9,20.7,1.16,7.30
1982-12-24,0.04,19.5,30.0,40.4,22.7,0.24,4.03
1982-12-25,0.21,9.1,14.5,20.0,11.9,0.36,0.78
1982-12-26,0.00,2.7,14.9,27.0,2.6,0.48,2.54
1982-12-27,0.10,8.6,19.8,31.0,9.1,0.60,3.26
1982-12-28,0.00,3.2,14.0,24.9,6.4,0.38,1.53
1982-12-29,0.00,6.2,12.5,18.8,0.6,0.59,1.58
1982-12-30,0.00,5.4,13.9,22.4,2.3,0.51,2.07
1982-12-31,0.00,12.1,18.1,24.1,6.6,0.82,2.08
1983-01-01,0.00,17.2,26.7,36.3,9.8,1.08,4.18
1983-01-02,0.00,12.7,24.1,35.5,9.4,0.74,3.83
1983-01-03,0.00,7.8,20.4,33.0,8.4,0.46,3.33
1983-01-04,0.00,13.3,27.1,40.8,13.0,0.94,5.20
1983-01-05,0.00,14.4,27.3,40.2,17.8,0.84,4.62
1983-01-06,0.00,23.3,35.5,47.7,26.2,0.83,6.09
1983-01-07,0.00,27.9,36.3,44.6,24.9,0.93,5.23
1983-01-08,0.00,27.4,37.1,46.7,25.9,0.89,5.46
1983-01-09,0.00,26.8,36.2,45.7,24.3,1.00,5.54
1983-01-10,0.00,15.0,23.6,32.2,13.4,0.74,3.02
1983-01-11,0.00,24.7,32.8,40.8,20.3,1.28,4.39
1983-01-12,0.00,26.3,35.9,45.6,18.2,1.58,6.44
1983-01-13,0.00,28.1,41.0,53.8,16.5,2.27,10.57
1983-01-14,0.00,20.8,36.5,52.3,15.4,1.03,10.21
1983-01-15,0.00,16.0,28.8,41.7,14.3,0.60,5.73
1983-01-16,0.00,18.6,32.7,46.7,14.9,0.91,7.49
1983-01-17,0.00,15.4,30.3,45.2,13.9,0.61,7.29
1983-01-18,0.00,18.0,28.5,38.9,17.1,0.45,4.48
1983-01-19,0.00,18.9,29.6,40.3,19.3,0.43,4.25
1983-01-20,0.00,16.7,30.4,44.2,18.8,0.38,5.76
1983-01-21,0.00,17.2,29.2,41.2,20.1,0.22,4.64
1983-01-22,0.00,17.5,27.7,37.9,20.6,0.24,3.48
1983-01-23,0.02,17.2,30.3,43.4,19.1,0.34,5.65
1983-01-24,0.02,17.2,30.1,43.1,18.8,0.56,5.58
1983-01-25,0.03,19.9,29.6,39.2,17.1,0.70,4.87
1983-01-26,0.00,12.6,24.1,35.5,18.1,0.18,3.13
1983-01-27,0.00,20.6,30.7,40.8,19.1,0.77,4.84
1983-01-28,0.00,31.5,42.1,52.8,23.1,1.76,9.76
1983-01-29,0.00,23.5,35.1,46.8,25.0,0.51,6.05
1983-01-30,0.00,20.4,30.6,40.8,20.4,0.49,4.61
1983-01-31,0.00,19.1,27.0,34.9,19.6,0.41,2.83
1983-02-01,0.00,18.5,25.9,33.2,20.5,0.35,2.09
1983-02-02,0.00,19.4,26.6,33.8,17.8,0.56,2.86
1983-02-03,0.00,12.0,18.3,24.6,11.0,0.48,1.72
1983-02-04,0.00,12.7,22.8,32.9,6.9,0.86,4.01
1983-02-05,0.00,10.4,23.2,36.0,9.2,0.42,4.55
1983-02-06,0.00,7.2,15.7,24.1,7.6,0.31,1.84
1983-02-07,0.00,12.3,25.5,38.8,8.3,0.76,5.49
1983-02-08,0.00,16.7,29.7,42.7,15.4,0.90,6.05
1983-02-09,0.00,20.3,32.0,43.8,18.4,0.77,6.04
1983-02-10,0.00,24.1,34.8,45.4,21.2,1.18,5.84
1983-02-11,0.00,24.7,34.5,44.2,20.3,0.57,6.13
