Transect,Point,Easting,Northing,Veg_date,pt_year,Year,direction,Low_cm,High_cm,vor_reading_pct
E33,E33.1,496707,4812286,2016-07-20,E33.1_2016,2016,160.0,0.9285714285714286,11.0,1.0
E33,E33.1,496707,4812286,2017-07-05,E33.1_2017,2017,160.0,2.076923076923077,11.76923076923077,1.0
E33,E33.1,496707,4812286,2018-07-01,E33.1_2018,2018,,1.7857142857142858,13.214285714285714,0.9285714285714286
E33,E33.1,496707,4812286,2019-06-16,E33.1_2019,2019,160.0,1.1428571428571428,22.214285714285715,1.0
E33,E33.2,496476,4812189,2015-07-07,E33.2_2015,2015,340.0,15.285714285714286,31.642857142857142,1.0
E33,E33.2,496476,4812189,2016-07-20,E33.2_2016,2016,340.0,0.5,5.357142857142857,1.0
E33,E33.2,496476,4812189,2017-07-05,E33.2_2017,2017,340.0,3.3076923076923075,8.846153846153847,1.0
E33,E33.2,496476,4812189,2018-07-01,E33.2_2018,2018,,5.571428571428571,31.571428571428573,0.9285714285714286
E33,E33.2,496476,4812189,2019-06-16,E33.2_2019,2019,340.0,6.857142857142857,36.42857142857143,1.0
E33,E33.3,496246,4812092,2015-07-07,E33.3_2015,2015,160.0,3.0714285714285716,34.785714285714285,1.0
E33,E33.3,496246,4812092,2016-07-20,E33.3_2016,2016,160.0,1.2857142857142858,8.428571428571429,1.0
E33,E33.3,496246,4812092,2017-07-05,E33.3_2017,2017,100.0,1.5384615384615385,8.307692307692308,1.0
E33,E33.3,496246,4812092,2018-07-01,E33.3_2018,2018,,1.4285714285714286,20.642857142857142,0.9285714285714286
E33,E33.3,496246,4812092,2019-06-16,E33.3_2019,2019,160.0,1.6428571428571428,26.0,1.0
E33,E33.4,496015,4811995,2015-07-07,E33.4_2015,2015,340.0,1.8571428571428572,11.642857142857142,1.0
E33,E33.4,496015,4811995,2016-07-20,E33.4_2016,2016,340.0,0.5714285714285714,4.571428571428571,1.0
E33,E33.4,496015,4811995,2017-07-05,E33.4_2017,2017,340.0,1.8571428571428572,6.214285714285714,1.0
E33,E33.4,496015,4811995,2018-07-01,E33.4_2018,2018,,0.35714285714285715,11.142857142857142,1.0
E33,E33.4,496015,4811995,2019-06-16,E33.4_2019,2019,340.0,0.35714285714285715,11.142857142857142,1.0
E33,E33.5,495785,4811899,2015-07-07,E33.5_2015,2015,160.0,5.615384615384615,25.076923076923077,1.0
E33,E33.5,495785,4811899,2016-07-20,E33.5_2016,2016,160.0,0.5,8.142857142857142,0.9285714285714286
E33,E33.5,495785,4811899,2017-07-05,E33.5_2017,2017,160.0,2.142857142857143,9.142857142857142,1.0
E33,E33.5,495785,4811899,2018-07-01,E33.5_2018,2018,,2.0,14.916666666666666,1.0
E33,E33.5,495785,4811899,2019-06-16,E33.5_2019,2019,160.0,2.076923076923077,24.846153846153847,0.8571428571428571
E33,E33.6,495555,4811802,2015-07-07,E33.6_2015,2015,340.0,0.75,6.166666666666667,0.9285714285714286
E33,E33.6,495555,4811802,2016-07-20,E33.6_2016,2016,340.0,0.0,1.4,0.8571428571428571
E33,E33.6,495555,4811802,2017-07-05,E33.6_2017,2017,340.0,1.125,5.375,0.7142857142857143
E33,E33.6,495555,4811802,2018-07-01,E33.6_2018,2018,,0.16666666666666666,10.333333333333334,0.5714285714285714
E33,E33.6,495555,4811802,2019-06-16,E33.6_2019,2019,340.0,3.5,31.8,0.8571428571428571
E33,E33.7,495324,4811705,2015-07-07,E33.7_2015,2015,160.0,3.9166666666666665,13.5,0.7142857142857143
E33,E33.7,495324,4811705,2016-07-20,E33.7_2016,2016,160.0,0.25,1.3333333333333333,0.8571428571428571
E33,E33.7,495324,4811705,2017-07-05,E33.7_2017,2017,160.0,2.0,5.6923076923076925,0.8571428571428571
E33,E33.7,495324,4811705,2018-07-01,E33.7_2018,2018,,1.2,7.5,0.9285714285714286
E33,E33.7,495324,4811705,2019-06-16,E33.7_2019,2019,160.0,2.0,17.25,0.7142857142857143
E33,E33.8,495094,4811608,2015-07-07,E33.8_2015,2015,340.0,3.1666666666666665,11.833333333333334,0.5714285714285714
E33,E33.8,495094,4811608,2017-07-05,E33.8_2017,2017,340.0,3.0,12.3,0.9285714285714286
E33,E33.8,495094,4811608,2018-07-01,E33.8_2018,2018,,3.2222222222222223,32.111111111111114,0.7142857142857143
E33,E33.8,495094,4811608,2019-06-16,E33.8_2019,2019,340.0,8.0,26.8,0.6428571428571429
E34,E34.1,496054,4813367,2015-07-08,E34.1_2015,2015,300.0,1.7272727272727273,16.818181818181817,0.7142857142857143
E34,E34.1,496054,4813367,2016-07-28,E34.1_2016,2016,300.0,0.14285714285714285,6.357142857142857,0.7857142857142857
E34,E34.1,496054,4813367,2017-07-05,E34.1_2017,2017,300.0,1.7777777777777777,12.777777777777779,1.0
E34,E34.2,495918,4813157,2015-07-08,E34.2_2015,2015,120.0,1.8461538461538463,23.307692307692307,0.6428571428571429
E34,E34.2,495918,4813157,2016-07-28,E34.2_2016,2016,120.0,0.7692307692307693,10.307692307692308,0.9285714285714286
E34,E34.2,495918,4813157,2017-07-05,E34.2_2017,2017,120.0,3.230769230769231,13.384615384615385,0.9285714285714286
E34,E34.3,495781,4812948,2015-07-08,E34.3_2015,2015,300.0,3.857142857142857,30.642857142857142,0.9285714285714286
E34,E34.3,495781,4812948,2016-07-28,E34.3_2016,2016,300.0,2.230769230769231,14.692307692307692,1.0
E34,E34.3,495781,4812948,2017-07-05,E34.3_2017,2017,300.0,4.928571428571429,18.857142857142858,0.9285714285714286
E34,E34.4,495644,4812739,2015-07-08,E34.4_2015,2015,120.0,13.923076923076923,41.92307692307692,1.0
E34,E34.4,495644,4812739,2016-07-28,E34.4_2016,2016,120.0,1.0,7.642857142857143,0.9285714285714286
E34,E34.4,495644,4812739,2017-07-05,E34.4_2017,2017,120.0,2.3636363636363638,13.818181818181818,1.0
E34,E34.5,495508,4812530,2015-07-08,E34.5_2015,2015,120.0,1.7142857142857142,9.214285714285714,0.7857142857142857
E34,E34.5,495508,4812530,2016-07-28,E34.5_2016,2016,300.0,0.2857142857142857,2.642857142857143,1.0
E34,E34.5,495508,4812530,2017-07-05,E34.5_2017,2017,300.0,1.7857142857142858,4.214285714285714,1.0
E34,E34.6,495371,4812320,2015-07-08,E34.6_2015,2015,300.0,4.0,16.357142857142858,1.0
E34,E34.6,495371,4812320,2016-07-28,E34.6_2016,2016,120.0,0.2857142857142857,1.2142857142857142,1.0
E34,E34.6,495371,4812320,2017-07-05,E34.6_2017,2017,120.0,0.9285714285714286,4.928571428571429,1.0
E34,E34.7,495234,4812111,2015-07-07,E34.7_2015,2015,120.0,2.076923076923077,10.76923076923077,1.0
E34,E34.7,495234,4812111,2016-07-28,E34.7_2016,2016,300.0,0.6666666666666666,2.6666666666666665,0.9285714285714286
E34,E34.7,495234,4812111,2017-07-05,E34.7_2017,2017,300.0,1.3571428571428572,5.071428571428571,0.8571428571428571
E34,E34.8,495098,4811902,2015-07-07,E34.8_2015,2015,300.0,3.8181818181818183,12.090909090909092,1.0
E34,E34.8,495098,4811902,2016-07-28,E34.8_2016,2016,120.0,0.3333333333333333,1.4444444444444444,0.7857142857142857
E34,E34.8,495098,4811902,2017-07-05,E34.8_2017,2017,120.0,2.142857142857143,4.214285714285714,0.6428571428571429
E35,E35.1,494977,4812385,2015-07-16,E35.1_2015,2015,70.0,3.4615384615384617,14.538461538461538,1.0
E35,E35.1,494977,4812385,2016-07-28,E35.1_2016,2016,70.0,1.0,4.6923076923076925,0.9285714285714286
E35,E35.1,494977,4812385,2017-08-04,E35.1_2017,2017,70.0,0.375,5.375,0.9285714285714286
E35,E35.1,494977,4812385,2018-07-01,E35.1_2018,2018,,1.8461538461538463,14.307692307692308,0.5714285714285714
E35,E35.2,494891,4812619,2015-07-16,E35.2_2015,2015,250.0,1.5384615384615385,5.769230769230769,0.9285714285714286
E35,E35.2,494891,4812619,2016-07-28,E35.2_2016,2016,250.0,0.7142857142857143,1.8571428571428572,0.9285714285714286
E35,E35.2,494891,4812619,2017-08-04,E35.2_2017,2017,250.0,0.35714285714285715,4.357142857142857,1.0
E35,E35.2,494891,4812619,2018-07-01,E35.2_2018,2018,,1.7142857142857142,27.214285714285715,1.0
E35,E35.3,494806,4812854,2015-07-16,E35.3_2015,2015,70.0,13.777777777777779,28.333333333333332,1.0
E35,E35.3,494806,4812854,2016-07-28,E35.3_2016,2016,70.0,1.2307692307692308,6.230769230769231,0.6428571428571429
E35,E35.3,494806,4812854,2017-08-05,E35.3_2017,2017,70.0,14.0,27.363636363636363,0.9285714285714286
E35,E35.3,494806,4812854,2018-07-01,E35.3_2018,2018,,2.1666666666666665,10.25,0.7857142857142857
E35,E35.4,494720,4813089,2015-07-16,E35.4_2015,2015,250.0,3.5555555555555554,12.222222222222221,0.8571428571428571
E35,E35.4,494720,4813089,2016-07-28,E35.4_2016,2016,250.0,1.5714285714285714,3.7142857142857144,0.6428571428571429
E35,E35.4,494720,4813089,2017-08-05,E35.4_2017,2017,250.0,2.25,7.625,1.0
E35,E35.4,494720,4813089,2018-07-01,E35.4_2018,2018,,4.230769230769231,24.846153846153847,0.5714285714285714
E35,E35.5,494635,4813324,2015-07-16,E35.5_2015,2015,70.0,5.6923076923076925,32.53846153846154,0.9285714285714286
E35,E35.5,494635,4813324,2016-07-28,E35.5_2016,2016,70.0,3.769230769230769,11.923076923076923,0.9285714285714286
E35,E35.5,494635,4813324,2017-08-04,E35.5_2017,2017,70.0,2.3636363636363638,8.090909090909092,0.9285714285714286
E35,E35.5,494635,4813324,2018-07-01,E35.5_2018,2018,,3.7857142857142856,24.142857142857142,0.7857142857142857
E35,E35.6,494549,4813559,2015-07-16,E35.6_2015,2015,250.0,9.846153846153847,49.30769230769231,1.0
E35,E35.6,494549,4813559,2016-07-28,E35.6_2016,2016,250.0,0.9090909090909091,4.181818181818182,0.9285714285714286
E35,E35.6,494549,4813559,2017-08-04,E35.6_2017,2017,250.0,1.0,12.083333333333334,0.7857142857142857
E35,E35.6,494549,4813559,2018-07-01,E35.6_2018,2018,,1.2307692307692308,17.692307692307693,0.8571428571428571
E35,E35.7,494464,4813794,2015-07-16,E35.7_2015,2015,70.0,5.6923076923076925,31.384615384615383,0.9285714285714286
E35,E35.7,494464,4813794,2016-07-28,E35.7_2016,2016,70.0,1.7142857142857142,7.785714285714286,0.9285714285714286
E35,E35.7,494464,4813794,2017-08-04,E35.7_2017,2017,70.0,1.0,7.214285714285714,1.0
E35,E35.7,494464,4813794,2018-07-01,E35.7_2018,2018,,2.1666666666666665,14.166666666666666,1.0
E35,E35.8,494378,4814029,2015-07-16,E35.8_2015,2015,250.0,1.5714285714285714,23.285714285714285,0.8571428571428571
E35,E35.8,494378,4814029,2017-08-04,E35.8_2017,2017,250.0,0.3333333333333333,15.666666666666666,0.7857142857142857
E35,E35.8,494378,4814029,2018-07-01,E35.8_2018,2018,,1.5454545454545454,12.636363636363637,0.6428571428571429
E36,E36.1,493776,4811288,2015-07-06,E36.1_2015,2015,90.0,1.75,14.25,0.7857142857142857
E36,E36.1,493776,4811288,2016-07-13,E36.1_2016,2016,90.0,0.3076923076923077,4.230769230769231,0.8571428571428571
E36,E36.1,493776,4811288,2017-07-16,E36.1_2017,2017,90.0,2.0,11.416666666666666,0.9285714285714286
E36,E36.1,493776,4811288,2018-07-01,E36.1_2018,2018,,2.642857142857143,17.0,0.8571428571428571
E36,E36.1,493776,4811288,2019-06-16,E36.1_2019,2019,90.0,2.5,12.857142857142858,1.0
E36,E36.2,493776,4811538,2015-07-06,E36.2_2015,2015,270.0,2.8333333333333335,13.333333333333334,1.0
E36,E36.2,493776,4811538,2016-07-13,E36.2_2016,2016,270.0,1.3076923076923077,4.846153846153846,0.8571428571428571
E36,E36.2,493776,4811538,2017-07-16,E36.2_2017,2017,270.0,0.6923076923076923,5.615384615384615,0.9285714285714286
E36,E36.2,493776,4811538,2018-07-01,E36.2_2018,2018,,3.5384615384615383,25.46153846153846,0.9285714285714286
E36,E36.2,493776,4811538,2019-06-16,E36.2_2019,2019,270.0,5.714285714285714,22.5,0.9285714285714286
E36,E36.3,493776,4811788,2015-07-06,E36.3_2015,2015,90.0,4.555555555555555,17.77777777777778,1.0
E36,E36.3,493776,4811788,2016-07-13,E36.3_2016,2016,90.0,0.7857142857142857,3.7142857142857144,0.6428571428571429
E36,E36.3,493776,4811788,2017-07-16,E36.3_2017,2017,90.0,2.230769230769231,7.230769230769231,1.0
E36,E36.3,493776,4811788,2018-07-01,E36.3_2018,2018,,4.0,35.2,0.9285714285714286
E36,E36.3,493776,4811788,2019-06-16,E36.3_2019,2019,90.0,6.0,19.4,0.7142857142857143
E36,E36.4,493776,4812038,2015-07-06,E36.4_2015,2015,270.0,1.1666666666666667,5.583333333333333,0.7142857142857143
E36,E36.4,493776,4812038,2016-07-13,E36.4_2016,2016,270.0,6.0,11.916666666666666,0.8571428571428571
E36,E36.4,493776,4812038,2017-07-16,E36.4_2017,2017,270.0,1.75,9.833333333333334,0.8571428571428571
E36,E36.4,493776,4812038,2018-07-01,E36.4_2018,2018,,14.076923076923077,28.0,0.8571428571428571
E36,E36.4,493776,4812038,2019-06-18,E36.4_2019,2019,270.0,1.6363636363636365,12.272727272727273,0.9285714285714286
E36,E36.5,493776,4812288,2015-07-06,E36.5_2015,2015,90.0,1.0833333333333333,19.916666666666668,0.7857142857142857
E36,E36.5,493776,4812288,2016-07-13,E36.5_2016,2016,90.0,1.5833333333333333,7.0,0.8571428571428571
E36,E36.5,493776,4812288,2017-07-16,E36.5_2017,2017,90.0,2.6153846153846154,16.692307692307693,0.8571428571428571
E36,E36.5,493776,4812288,2018-07-01,E36.5_2018,2018,,1.5384615384615385,13.846153846153847,0.9285714285714286
E36,E36.5,493776,4812288,2019-06-18,E36.5_2019,2019,220.0,2.230769230769231,16.923076923076923,0.9285714285714286
E36,E36.6,493776,4812538,2015-07-06,E36.6_2015,2015,270.0,3.4615384615384617,25.53846153846154,0.9285714285714286
E36,E36.6,493776,4812538,2016-07-13,E36.6_2016,2016,270.0,1.5833333333333333,8.916666666666666,0.9285714285714286
E36,E36.6,493776,4812538,2017-07-16,E36.6_2017,2017,270.0,2.923076923076923,11.23076923076923,0.8571428571428571
E36,E36.6,493776,4812538,2018-07-01,E36.6_2018,2018,,6.230769230769231,24.923076923076923,0.9285714285714286
E36,E36.6,493776,4812538,2019-06-18,E36.6_2019,2019,40.0,2.0714285714285716,12.214285714285714,0.9285714285714286
E36,E36.7,493776,4812788,2015-07-16,E36.7_2015,2015,90.0,9.214285714285714,34.92857142857143,1.0
E36,E36.7,493776,4812788,2016-07-13,E36.7_2016,2016,90.0,1.5714285714285714,7.214285714285714,1.0
E36,E36.7,493776,4812788,2017-07-16,E36.7_2017,2017,90.0,1.4545454545454546,9.727272727272727,1.0
E36,E36.7,493776,4812788,2018-07-01,E36.7_2018,2018,,7.3076923076923075,28.53846153846154,0.7857142857142857
E36,E36.7,493776,4812788,2019-06-19,E36.7_2019,2019,220.0,8.214285714285714,19.428571428571427,0.9285714285714286
E36,E36.8,493776,4813038,2015-07-06,E36.8_2015,2015,270.0,0.5384615384615384,20.153846153846153,1.0
E36,E36.8,493776,4813038,2016-07-13,E36.8_2016,2016,270.0,1.0769230769230769,7.615384615384615,0.9285714285714286
E36,E36.8,493776,4813038,2017-07-16,E36.8_2017,2017,270.0,0.9230769230769231,11.23076923076923,0.9285714285714286
E36,E36.8,493776,4813038,2018-07-01,E36.8_2018,2018,,2.0,18.818181818181817,0.9285714285714286
E36,E36.8,493776,4813038,2019-06-18,E36.8_2019,2019,40.0,2.6666666666666665,17.0,0.7857142857142857
E37,E37.1,489537,4813348,2015-07-22,E37.1_2015,2015,88.0,1.1538461538461537,8.692307692307692,0.8571428571428571
E37,E37.1,489537,4813348,2016-08-08,E37.1_2016,2016,88.0,0.14285714285714285,2.642857142857143,0.9285714285714286
E37,E37.1,489537,4813348,2017-08-07,E37.1_2017,2017,88.0,0.42857142857142855,11.642857142857142,1.0
E37,E37.1,489537,4813348,2018-07-01,E37.1_2018,2018,,1.7857142857142858,15.357142857142858,1.0
E37,E37.1,489537,4813348,2019-07-30,E37.1_2019,2019,90.0,1.2307692307692308,8.461538461538462,1.0
E37,E37.2,489537,4813598,2015-07-22,E37.2_2015,2015,268.0,1.1666666666666667,6.833333333333333,0.9285714285714286
E37,E37.2,489537,4813598,2016-08-08,E37.2_2016,2016,268.0,0.0,0.7272727272727273,0.8571428571428571
E37,E37.2,489537,4813598,2017-08-07,E37.2_2017,2017,268.0,0.8461538461538461,7.769230769230769,0.7857142857142857
E37,E37.2,489537,4813598,2018-07-01,E37.2_2018,2018,,1.5714285714285714,13.357142857142858,0.9285714285714286
E37,E37.2,489537,4813598,2019-07-30,E37.2_2019,2019,270.0,2.7142857142857144,19.714285714285715,1.0
E37,E37.3,489537,4813848,2015-07-22,E37.3_2015,2015,88.0,1.7692307692307692,8.307692307692308,1.0
E37,E37.3,489537,4813848,2016-08-08,E37.3_2016,2016,88.0,0.5454545454545454,4.818181818181818,0.9285714285714286
E37,E37.3,489537,4813848,2017-08-07,E37.3_2017,2017,88.0,2.4615384615384617,12.615384615384615,0.7857142857142857
E37,E37.3,489537,4813848,2018-07-01,E37.3_2018,2018,,4.230769230769231,24.0,0.9285714285714286
E37,E37.3,489537,4813848,2019-07-30,E37.3_2019,2019,90.0,7.071428571428571,45.92857142857143,0.9285714285714286
E37,E37.4,489537,4814098,2015-07-23,E37.4_2015,2015,268.0,1.2222222222222223,7.0,1.0
E37,E37.4,489537,4814098,2016-08-08,E37.4_2016,2016,268.0,0.2,3.8,0.6428571428571429
E37,E37.4,489537,4814098,2017-08-07,E37.4_2017,2017,268.0,2.3636363636363638,20.363636363636363,0.7142857142857143
E37,E37.4,489537,4814098,2018-07-01,E37.4_2018,2018,,3.6363636363636362,16.272727272727273,0.7857142857142857
E37,E37.4,489537,4814098,2019-07-30,E37.4_2019,2019,,5.25,25.0,0.7857142857142857
E37,E37.5,489537,4814348,2015-07-23,E37.5_2015,2015,88.0,6.785714285714286,35.785714285714285,0.8571428571428571
E37,E37.5,489537,4814348,2016-08-08,E37.5_2016,2016,88.0,4.071428571428571,26.0,1.0
E37,E37.5,489537,4814348,2017-08-07,E37.5_2017,2017,88.0,5.142857142857143,37.5,1.0
E37,E37.5,489537,4814348,2018-07-01,E37.5_2018,2018,,6.214285714285714,25.928571428571427,1.0
E37,E37.5,489537,4814348,2019-07-30,E37.5_2019,2019,,10.357142857142858,41.857142857142854,1.0
E37,E37.6,489537,4814598,2015-07-23,E37.6_2015,2015,268.0,11.142857142857142,31.0,1.0
E37,E37.6,489537,4814598,2016-08-08,E37.6_2016,2016,268.0,3.1666666666666665,19.416666666666668,1.0
E37,E37.6,489537,4814598,2017-08-07,E37.6_2017,2017,268.0,11.384615384615385,36.84615384615385,0.8571428571428571
E37,E37.6,489537,4814598,2018-07-01,E37.6_2018,2018,,4.0,23.846153846153847,0.9285714285714286
E37,E37.6,489537,4814598,2019-07-30,E37.6_2019,2019,,10.076923076923077,33.46153846153846,0.9285714285714286
E37,E37.7,489537,4814848,2015-07-23,E37.7_2015,2015,88.0,3.5,28.0,0.9285714285714286
E37,E37.7,489537,4814848,2016-08-08,E37.7_2016,2016,,2.4166666666666665,19.916666666666668,0.8571428571428571
E37,E37.7,489537,4814848,2017-08-07,E37.7_2017,2017,88.0,1.6923076923076923,21.0,0.8571428571428571
E37,E37.7,489537,4814848,2018-07-01,E37.7_2018,2018,,4.461538461538462,28.615384615384617,0.9285714285714286
E37,E37.7,489537,4814848,2019-07-30,E37.7_2019,2019,,5.923076923076923,22.384615384615383,0.9285714285714286
E37,E37.8,489537,4815098,2015-07-23,E37.8_2015,2015,268.0,0.46153846153846156,19.307692307692307,0.9285714285714286
E37,E37.8,489537,4815098,2016-08-08,E37.8_2016,2016,268.0,1.0,18.25,0.9285714285714286
E37,E37.8,489537,4815098,2017-08-07,E37.8_2017,2017,168.0,1.4166666666666667,12.166666666666666,0.8571428571428571
E37,E37.8,489537,4815098,2018-07-01,E37.8_2018,2018,,1.3076923076923077,20.153846153846153,0.8571428571428571
E37,E37.8,489537,4815098,2019-07-30,E37.8_2019,2019,,1.3571428571428572,20.5,0.9285714285714286
E39,E39.1,494714,4811320,2015-06-30,E39.1_2015,2015,50.0,1.2307692307692308,8.538461538461538,1.0
E39,E39.1,494714,4811320,2016-07-20,E39.1_2016,2016,50.0,0.2857142857142857,2.642857142857143,0.9285714285714286
E39,E39.1,494714,4811320,2017-07-05,E39.1_2017,2017,50.0,1.8571428571428572,3.9285714285714284,1.0
E39,E39.1,494714,4811320,2018-07-01,E39.1_2018,2018,,1.3571428571428572,17.714285714285715,1.0
E39,E39.2,494876,4811129,2015-06-30,E39.2_2015,2015,230.0,1.1428571428571428,5.0,1.0
E39,E39.2,494876,4811129,2016-07-20,E39.2_2016,2016,230.0,0.7857142857142857,4.357142857142857,1.0
E39,E39.2,494876,4811129,2017-07-05,E39.2_2017,2017,230.0,2.2142857142857144,5.785714285714286,1.0
E39,E39.2,494876,4811129,2018-07-01,E39.2_2018,2018,,2.4285714285714284,13.928571428571429,1.0
E39,E39.2,494876,4811129,2019-06-16,E39.2_2019,2019,230.0,1.2307692307692308,11.692307692307692,1.0
E39,E39.3,495038,4810939,2015-06-30,E39.3_2015,2015,50.0,6.153846153846154,18.692307692307693,0.9285714285714286
E39,E39.3,495038,4810939,2016-07-20,E39.3_2016,2016,50.0,0.3076923076923077,4.3076923076923075,0.9285714285714286
E39,E39.3,495038,4810939,2017-07-05,E39.3_2017,2017,50.0,2.076923076923077,8.384615384615385,0.9285714285714286
E39,E39.3,495038,4810939,2018-07-01,E39.3_2018,2018,,1.5,14.571428571428571,0.9285714285714286
E39,E39.3,495038,4810939,2019-06-16,E39.3_2019,2019,50.0,1.6428571428571428,20.714285714285715,1.0
E39,E39.4,495200,4810749,2015-06-30,E39.4_2015,2015,230.0,3.111111111111111,13.11111111111111,1.0
E39,E39.4,495200,4810749,2016-07-20,E39.4_2016,2016,230.0,1.3846153846153846,9.923076923076923,0.6428571428571429
E39,E39.4,495200,4810749,2017-07-05,E39.4_2017,2017,230.0,4.214285714285714,9.142857142857142,0.9285714285714286
E39,E39.4,495200,4810749,2018-07-01,E39.4_2018,2018,,6.5,31.071428571428573,1.0
E39,E39.4,495200,4810749,2019-06-19,E39.4_2019,2019,,3.0,32.1,1.0
E39,E39.5,495362,4810558,2015-06-30,E39.5_2015,2015,50.0,3.3333333333333335,28.333333333333332,0.7142857142857143
E39,E39.5,495362,4810558,2016-07-20,E39.5_2016,2016,50.0,2.4545454545454546,19.454545454545453,0.8571428571428571
E39,E39.5,495362,4810558,2017-07-05,E39.5_2017,2017,50.0,4.916666666666667,10.416666666666666,0.7857142857142857
E39,E39.5,495362,4810558,2018-07-01,E39.5_2018,2018,,10.636363636363637,50.27272727272727,0.8571428571428571
E39,E39.5,495362,4810558,2019-06-16,E39.5_2019,2019,50.0,4.3076923076923075,26.153846153846153,0.7857142857142857
E39,E39.6,495524,4810368,2015-06-30,E39.6_2015,2015,230.0,4.363636363636363,32.63636363636363,0.9285714285714286
E39,E39.6,495524,4810368,2016-07-20,E39.6_2016,2016,230.0,1.8461538461538463,13.692307692307692,0.7857142857142857
E39,E39.6,495524,4810368,2017-07-05,E39.6_2017,2017,230.0,3.25,8.25,0.9285714285714286
E39,E39.6,495524,4810368,2018-07-01,E39.6_2018,2018,,5.636363636363637,27.90909090909091,0.8571428571428571
E39,E39.6,495524,4810368,2019-06-16,E39.6_2019,2019,230.0,3.5,12.75,0.7857142857142857
E39,E39.7,495686,4810177,2015-06-30,E39.7_2015,2015,50.0,3.076923076923077,19.846153846153847,0.8571428571428571
E39,E39.7,495686,4810177,2016-07-20,E39.7_2016,2016,50.0,1.4,5.7,0.9285714285714286
E39,E39.7,495686,4810177,2017-07-05,E39.7_2017,2017,50.0,1.0,9.428571428571429,0.7142857142857143
E39,E39.7,495686,4810177,2018-07-01,E39.7_2018,2018,,0.9230769230769231,11.076923076923077,1.0
E39,E39.8,495848,4809987,2015-06-30,E39.8_2015,2015,230.0,4.090909090909091,30.818181818181817,0.9285714285714286
E39,E39.8,495848,4809987,2016-07-20,E39.8_2016,2016,230.0,1.8888888888888888,11.222222222222221,0.7857142857142857
E39,E39.8,495848,4809987,2017-07-05,E39.8_2017,2017,230.0,1.3333333333333333,12.444444444444445,0.6428571428571429
E39,E39.8,495848,4809987,2018-07-01,E39.8_2018,2018,,4.384615384615385,32.38461538461539,0.6428571428571429
E45,E45.1,486172,4812067,2015-08-17,E45.1_2015,2015,135.0,1.8571428571428572,10.142857142857142,0.9285714285714286
E45,E45.1,486172,4812067,2016-07-27,E45.1_2016,2016,135.0,0.21428571428571427,3.0,1.0
E45,E45.1,486172,4812067,2017-07-01,E45.1_2017,2017,135.0,2.4285714285714284,9.357142857142858,1.0
E45,E45.1,486172,4812067,2018-06-19,E45.1_2018,2018,135.0,5.714285714285714,19.071428571428573,1.0
E45,E45.2,485987,4811899,2015-08-13,E45.2_2015,2015,315.0,0.6428571428571429,5.142857142857143,1.0
E45,E45.2,485987,4811899,2016-07-27,E45.2_2016,2016,315.0,0.42857142857142855,2.9285714285714284,1.0
E45,E45.2,485987,4811899,2017-07-01,E45.2_2017,2017,315.0,0.8571428571428571,6.214285714285714,1.0
E45,E45.2,485987,4811899,2018-06-19,E45.2_2018,2018,315.0,3.2857142857142856,14.285714285714286,1.0
E45,E45.3,485802,4811732,2015-08-17,E45.3_2015,2015,135.0,0.4166666666666667,6.666666666666667,1.0
E45,E45.3,485802,4811732,2016-07-27,E45.3_2016,2016,135.0,0.36363636363636365,4.090909090909091,0.8571428571428571
E45,E45.3,485802,4811732,2017-07-01,E45.3_2017,2017,135.0,1.0,3.7857142857142856,0.7857142857142857
E45,E45.3,485802,4811732,2018-06-19,E45.3_2018,2018,135.0,0.8571428571428571,8.071428571428571,1.0
E45,E45.4,485616,4811564,2015-08-13,E45.4_2015,2015,315.0,5.428571428571429,29.642857142857142,1.0
E45,E45.4,485616,4811564,2016-07-27,E45.4_2016,2016,315.0,2.142857142857143,13.928571428571429,1.0
E45,E45.4,485616,4811564,2017-07-01,E45.4_2017,2017,315.0,7.2727272727272725,30.545454545454547,1.0
E45,E45.4,485616,4811564,2018-06-19,E45.4_2018,2018,315.0,6.5,31.071428571428573,0.7857142857142857
E45,E45.5,485431,4811396,2015-08-17,E45.5_2015,2015,135.0,4.071428571428571,32.92857142857143,1.0
E45,E45.5,485431,4811396,2016-07-27,E45.5_2016,2016,135.0,2.0,19.357142857142858,1.0
E45,E45.5,485431,4811396,2017-07-01,E45.5_2017,2017,135.0,1.75,24.666666666666668,1.0
E45,E45.5,485431,4811396,2018-06-19,E45.5_2018,2018,135.0,8.416666666666666,34.333333333333336,0.8571428571428571
E45,E45.6,485246,4811229,2015-08-13,E45.6_2015,2015,315.0,0.7272727272727273,1.1818181818181819,0.8571428571428571
E45,E45.6,485246,4811229,2016-07-27,E45.6_2016,2016,315.0,0.07142857142857142,1.7142857142857142,0.7857142857142857
E45,E45.6,485246,4811229,2017-07-01,E45.6_2017,2017,315.0,1.3571428571428572,6.285714285714286,1.0
E45,E45.6,485246,4811229,2018-06-19,E45.6_2018,2018,315.0,3.8333333333333335,12.833333333333334,1.0
E45,E45.7,485060,4811061,2015-08-02,E45.7_2015,2015,135.0,5.888888888888889,22.444444444444443,0.8571428571428571
E45,E45.7,485060,4811061,2016-07-27,E45.7_2016,2016,135.0,2.727272727272727,15.363636363636363,0.6428571428571429
E45,E45.7,485060,4811061,2017-07-01,E45.7_2017,2017,135.0,5.6,22.0,0.7857142857142857
